project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	creation_datetime	is_ffpe	portion_number	state	weight
HCMI-CMDC	7ec96446-8a5e-400a-966b-986452c972e4	HCM-BROD-0227-C43	b0e2c28b-6ac9-41ed-85fc-0a91f0049193	HCM-BROD-0227-C43-10A	0ed2f9c1-da3e-4cd2-ae8b-c8feea4a1e7a	HCM-BROD-0227-C43-10A-01	1565740800	False	'--	released	'--
HCMI-CMDC	7ec96446-8a5e-400a-966b-986452c972e4	HCM-BROD-0227-C43	f7b79a6c-610e-450b-98a9-04d1095d40ad	HCM-BROD-0227-C43-85M	a18f2309-10f0-5d8a-b407-e68055783bd2	'--	'--	'--	'--	'--	'--
HCMI-CMDC	7ec96446-8a5e-400a-966b-986452c972e4	HCM-BROD-0227-C43	f7b79a6c-610e-450b-98a9-04d1095d40ad	HCM-BROD-0227-C43-85M	7125e187-383a-5809-b9c3-ff8813887304	'--	'--	'--	'--	'--	'--
HCMI-CMDC	7ee0c283-701b-47ac-bc3a-30f45e5c4eb2	HCM-CSHL-0382-C19	16193007-1b03-446d-93e4-f2aa898a0a29	HCM-CSHL-0382-C19-10A	f94ad876-11e5-4737-bc95-f62b650bbe5f	HCM-CSHL-0382-C19-10A-01	1566259200	False	'--	released	2.0
HCMI-CMDC	7ee0c283-701b-47ac-bc3a-30f45e5c4eb2	HCM-CSHL-0382-C19	c6d01326-dd06-4a25-ad78-61a4978ba775	HCM-CSHL-0382-C19-01A	70f28fed-099f-4cd1-b12b-f6a6daa7d13e	HCM-CSHL-0382-C19-01A-11	1565654400	False	'--	released	20.0
HCMI-CMDC	7ee0c283-701b-47ac-bc3a-30f45e5c4eb2	HCM-CSHL-0382-C19	e6a4a148-dd54-4e83-9497-eabd314b70e0	HCM-CSHL-0382-C19-85A	9688fd1e-266c-507d-a80f-2a07503a70de	'--	'--	'--	'--	'--	'--
HCMI-CMDC	7ee0c283-701b-47ac-bc3a-30f45e5c4eb2	HCM-CSHL-0382-C19	e6a4a148-dd54-4e83-9497-eabd314b70e0	HCM-CSHL-0382-C19-85A	f00cb94d-cd89-5044-9e9b-edba7eca1cdc	'--	'--	'--	'--	'--	'--
HCMI-CMDC	7fa8bc57-4bc7-48a5-99fe-98ed02fa17e8	HCM-CSHL-0247-C18	72daf428-72a1-413c-8414-452beee8476f	HCM-CSHL-0247-C18-10A	df92b4d0-5975-4f2a-b8a0-0fbf527dd577	HCM-CSHL-0247-C18-10A-01	1566345600	False	'--	released	2.0
HCMI-CMDC	7fa8bc57-4bc7-48a5-99fe-98ed02fa17e8	HCM-CSHL-0247-C18	98bce62e-db3e-4b46-9161-0028bb94e0b3	HCM-CSHL-0247-C18-85A	d85bb352-f310-5500-952b-2253c6b704a0	'--	'--	'--	'--	'--	'--
HCMI-CMDC	7fa8bc57-4bc7-48a5-99fe-98ed02fa17e8	HCM-CSHL-0247-C18	98bce62e-db3e-4b46-9161-0028bb94e0b3	HCM-CSHL-0247-C18-85A	d74a92b0-ed7a-5773-98b5-071659e5ebf1	'--	'--	'--	'--	'--	'--
HCMI-CMDC	7fa8bc57-4bc7-48a5-99fe-98ed02fa17e8	HCM-CSHL-0247-C18	ccf33afa-78f2-4d69-97a7-7fc8c4defa84	HCM-CSHL-0247-C18-01A	4dd58bc7-1724-40ed-aa21-4acfe04e7a4d	HCM-CSHL-0247-C18-01A-21	1566259200	False	'--	released	30.0
HCMI-CMDC	7fa8bc57-4bc7-48a5-99fe-98ed02fa17e8	HCM-CSHL-0247-C18	d6800827-a747-4c83-839f-73d8d581ce35	HCM-CSHL-0247-C18-85M	5c8b7b14-5229-5626-8b2d-cbdc40578798	'--	'--	'--	'--	'--	'--
HCMI-CMDC	7fa8bc57-4bc7-48a5-99fe-98ed02fa17e8	HCM-CSHL-0247-C18	d6800827-a747-4c83-839f-73d8d581ce35	HCM-CSHL-0247-C18-85M	fb076d89-961e-5426-abee-d2087a403e6d	'--	'--	'--	'--	'--	'--
HCMI-CMDC	7fa8bc57-4bc7-48a5-99fe-98ed02fa17e8	HCM-CSHL-0247-C18	ea572081-f101-48fa-a087-93b7c6638da6	HCM-CSHL-0247-C18-06A	47a16d2e-43ce-4247-ad49-c31920067d74	HCM-CSHL-0247-C18-06A-11	1565740800	False	'--	released	30.0
HCMI-CMDC	80bbff05-a62d-49c3-adee-08d992f0ba67	HCM-SANG-0289-C15	0e477cbc-e070-4bcd-9922-fd62e2bfee2e	HCM-SANG-0289-C15-08A-01D-A80T-32	28eca2b3-7596-5514-a507-2088889223ae	'--	'--	'--	'--	'--	'--
HCMI-CMDC	80bbff05-a62d-49c3-adee-08d992f0ba67	HCM-SANG-0289-C15	12a00232-cd96-4a8e-9ddf-5d79a5f096d4	HCM-SANG-0289-C15-85A	14cc9beb-a8b7-5080-9917-f62428ec9891	'--	'--	'--	'--	'--	'--
HCMI-CMDC	80bbff05-a62d-49c3-adee-08d992f0ba67	HCM-SANG-0289-C15	12a00232-cd96-4a8e-9ddf-5d79a5f096d4	HCM-SANG-0289-C15-85A	9b4bd536-96da-56e8-a8e0-7555a903c91c	'--	'--	'--	'--	'--	'--
HCMI-CMDC	80bbff05-a62d-49c3-adee-08d992f0ba67	HCM-SANG-0289-C15	1b76dfd0-c500-4aee-a64e-6612b9590129	HCM-SANG-0289-C15-10A-01D-A80T-32	5b5090c3-e3fe-5b01-939f-f3838ab40b35	'--	'--	'--	'--	'--	'--
HCMI-CMDC	80bbff05-a62d-49c3-adee-08d992f0ba67	HCM-SANG-0289-C15	8e2a2cfc-90c0-4303-bb13-e0365d351c41	HCM-SANG-0289-C15-85A-01D-A80T-32	6dbbeda6-7394-5f17-8ffd-b6ce911eaa2f	'--	'--	'--	'--	'--	'--
HCMI-CMDC	80bbff05-a62d-49c3-adee-08d992f0ba67	HCM-SANG-0289-C15	95ad1ad0-5c71-41ca-9c0b-d20c39caa5b9	HCM-SANG-0289-C15-10A	65610f83-8d6b-41c2-918e-be38a6c48290	HCM-SANG-0289-C15-10A-01	1560470400	False	'--	released	'--
HCMI-CMDC	80bbff05-a62d-49c3-adee-08d992f0ba67	HCM-SANG-0289-C15	ea08bd08-218e-4cd2-8ca6-1af780c80dc0	HCM-SANG-0289-C15-01A	d2ad6c96-661b-4018-bf93-9f1138bc28ef	HCM-SANG-0289-C15-01A-01	1560470400	False	'--	released	'--
HCMI-CMDC	80bbff05-a62d-49c3-adee-08d992f0ba67	HCM-SANG-0289-C15	f5e6f2d8-59bd-4799-a201-980acb159287	HCM-SANG-0289-C15-85A-01R-A80W-32	5791fe96-dbec-51ee-b2c1-db9cf5995a7d	'--	'--	'--	'--	'--	'--
HCMI-CMDC	80bbff05-a62d-49c3-adee-08d992f0ba67	HCM-SANG-0289-C15	f80e06df-2322-4b39-a7b3-18334d81fb25	HCM-SANG-0289-C15-01B	a2a42f4a-613d-4c25-99ba-12d321f54f67	HCM-SANG-0289-C15-01B-01	1575849600	False	'--	released	'--
HCMI-CMDC	816e3eb6-1d9c-4f79-b672-c76b3af02d1c	HCM-BROD-0681-C71	1d2f3bc1-20f8-47ac-a368-2ffe4daedc75	HCM-BROD-0681-C71-85R	30851ec7-e3eb-55b9-bb05-a7531b369aaa	'--	'--	'--	'--	'--	'--
HCMI-CMDC	816e3eb6-1d9c-4f79-b672-c76b3af02d1c	HCM-BROD-0681-C71	1d2f3bc1-20f8-47ac-a368-2ffe4daedc75	HCM-BROD-0681-C71-85R	f99cda79-7c87-5bf1-a02c-c3608b2d520e	'--	'--	'--	'--	'--	'--
HCMI-CMDC	816e3eb6-1d9c-4f79-b672-c76b3af02d1c	HCM-BROD-0681-C71	af4fc26e-ac48-44b9-9fb4-1698813cb6b3	HCM-BROD-0681-C71-10A	012813d5-7a66-460b-a2fb-e54b900a9de1	HCM-BROD-0681-C71-10A-01	1607040000	False	'--	released	'--
HCMI-CMDC	816e3eb6-1d9c-4f79-b672-c76b3af02d1c	HCM-BROD-0681-C71	c942b002-dc0f-4716-9ca1-94a71f089095	HCM-BROD-0681-C71-02A	f52c418d-2156-4b93-9a37-916baaeaa377	HCM-BROD-0681-C71-02A-01	1608163200	False	'--	released	20.0
HCMI-CMDC	818627f6-9dda-446c-8ea7-d8f6fa707c27	HCM-SANG-0304-C15	15715677-da9f-4bf1-830d-bbf3708daf5c	HCM-SANG-0304-C15-10A-01D-A80T-32	cfbb2c71-040f-5bed-a29a-52f4a2e1e2d1	'--	'--	'--	'--	'--	'--
HCMI-CMDC	818627f6-9dda-446c-8ea7-d8f6fa707c27	HCM-SANG-0304-C15	997b1358-14ff-4f6b-9990-8054248628e3	HCM-SANG-0304-C15-85A	b1610b86-a128-5303-9035-6be5e428d44d	'--	'--	'--	'--	'--	'--
HCMI-CMDC	818627f6-9dda-446c-8ea7-d8f6fa707c27	HCM-SANG-0304-C15	997b1358-14ff-4f6b-9990-8054248628e3	HCM-SANG-0304-C15-85A	583ba454-e697-5a1f-9a47-04f6765a1edf	'--	'--	'--	'--	'--	'--
HCMI-CMDC	818627f6-9dda-446c-8ea7-d8f6fa707c27	HCM-SANG-0304-C15	c72cefa4-f9d6-45df-9252-576d06a7e240	HCM-SANG-0304-C15-85A-01D-A80T-32	8cc90279-58d9-590f-92af-6d16c135832c	'--	'--	'--	'--	'--	'--
HCMI-CMDC	818627f6-9dda-446c-8ea7-d8f6fa707c27	HCM-SANG-0304-C15	ca145518-b8c1-4757-9dad-585e0d94c93d	HCM-SANG-0304-C15-10A	27a9f842-6eba-4e32-b33b-5bf55ed4be18	HCM-SANG-0304-C15-10A-01	1560470400	False	'--	released	'--
HCMI-CMDC	818627f6-9dda-446c-8ea7-d8f6fa707c27	HCM-SANG-0304-C15	f191b0a5-4e69-45bb-88ff-28beed6fad51	HCM-SANG-0304-C15-85A-01R-A80W-32	e59c7003-83dd-5e0e-af85-a4833c16e1af	'--	'--	'--	'--	'--	'--
HCMI-CMDC	819b41c2-1aa4-4a98-959f-096fd3df1446	HCM-BROD-0041-C64	0fe7b35f-3a07-4215-a02b-42485bfc7644	HCM-BROD-0041-C64-86A	e397db04-18b3-5606-8d54-6988dbb94061	'--	'--	'--	'--	'--	'--
HCMI-CMDC	819b41c2-1aa4-4a98-959f-096fd3df1446	HCM-BROD-0041-C64	5e664629-e28e-438e-ab2f-073cfa2aa1ef	HCM-BROD-0041-C64-01A	888dceb4-1be1-4a94-9456-98e9c2c093b5	HCM-BROD-0041-C64-01A-11	1543190400	False	'--	released	10.0
HCMI-CMDC	819b41c2-1aa4-4a98-959f-096fd3df1446	HCM-BROD-0041-C64	adecf368-b530-45e8-a26a-39d95629f99a	HCM-BROD-0041-C64-10A	32f9a82e-2868-4f5e-99d0-d91def6fdcc0	HCM-BROD-0041-C64-10A-01	1540339200	False	'--	released	'--
HCMI-CMDC	819b41c2-1aa4-4a98-959f-096fd3df1446	HCM-BROD-0041-C64	cfc01a49-0882-4a6a-828f-9ce56f8def6b	HCM-BROD-0041-C64-85A	3aab5f11-159e-5cf2-8c11-9ecece88cf23	'--	'--	'--	'--	'--	'--
HCMI-CMDC	819b41c2-1aa4-4a98-959f-096fd3df1446	HCM-BROD-0041-C64	cfc01a49-0882-4a6a-828f-9ce56f8def6b	HCM-BROD-0041-C64-85A	10c0ea0e-8605-522c-b1d5-114cb147066d	'--	'--	'--	'--	'--	'--
HCMI-CMDC	844a5119-2fc7-43c5-be14-6285e6c79474	HCM-BROD-0045-C16	1a4f80a0-48a3-4bc6-9f53-2d4905ef1b05	HCM-BROD-0045-C16-85B	a9c95c46-1068-510f-9410-4f4c74a5468b	'--	'--	'--	'--	'--	'--
HCMI-CMDC	844a5119-2fc7-43c5-be14-6285e6c79474	HCM-BROD-0045-C16	2a4fa4d9-887a-4b84-a495-7fe7adf5e75b	HCM-BROD-0045-C16-10A	77faa480-9395-4d15-9457-a86796d7dd75	HCM-BROD-0045-C16-10A-01	1549584000	False	'--	released	'--
HCMI-CMDC	844a5119-2fc7-43c5-be14-6285e6c79474	HCM-BROD-0045-C16	4f51e429-5d32-470a-9ed7-246dd2ef6950	HCM-BROD-0045-C16-85A	327deed6-38c8-52bc-8365-44fa49e88181	'--	'--	'--	'--	'--	'--
HCMI-CMDC	844a5119-2fc7-43c5-be14-6285e6c79474	HCM-BROD-0045-C16	73afa881-0d4f-4934-87b7-eb01a35d86c4	HCM-BROD-0045-C16-06A	f5d3b77d-4369-4ccd-ad02-e1c8a55fd94b	HCM-BROD-0045-C16-06A-01	1549584000	False	'--	released	'--
HCMI-CMDC	85f48da8-16cc-4e6f-9f1b-2eaed60f93d8	HCM-BROD-0830-C71	027f8dce-f0f9-4b8a-b0de-07be986a8501	HCM-BROD-0830-C71-85R	c3fa080a-f4c6-54fa-b1af-1cc1f41eb3e9	'--	'--	'--	'--	'--	'--
HCMI-CMDC	85f48da8-16cc-4e6f-9f1b-2eaed60f93d8	HCM-BROD-0830-C71	027f8dce-f0f9-4b8a-b0de-07be986a8501	HCM-BROD-0830-C71-85R	19e4c4c5-8a7b-50c6-8585-b7a43f6d2fd2	'--	'--	'--	'--	'--	'--
HCMI-CMDC	85f48da8-16cc-4e6f-9f1b-2eaed60f93d8	HCM-BROD-0830-C71	24e61e3c-dbdc-4517-931f-885ab247d651	HCM-BROD-0830-C71-10A	828729fd-a287-47dc-a6ed-113e80b7b642	HCM-BROD-0830-C71-10A-01	1617926400	False	'--	released	'--
HCMI-CMDC	85f48da8-16cc-4e6f-9f1b-2eaed60f93d8	HCM-BROD-0830-C71	b06524d7-0977-4cb0-b2e9-9af8a8e0872c	HCM-BROD-0830-C71-02A	80c6c502-f5ad-4668-beef-fd68d46ad233	HCM-BROD-0830-C71-02A-11	1620777600	False	'--	released	10.0
HCMI-CMDC	864de84d-7936-4bfd-89ff-b552a9d470aa	HCM-BROD-0420-C71	2921b715-abeb-4837-a1b3-5629f7d2ab43	HCM-BROD-0420-C71-10B	a2d75fe1-47b3-4e0c-8844-e4e7a7766690	HCM-BROD-0420-C71-10B-01	1596153600	False	'--	released	'--
HCMI-CMDC	864de84d-7936-4bfd-89ff-b552a9d470aa	HCM-BROD-0420-C71	8b2b0abd-25bb-469c-86dd-4a3733c97117	HCM-BROD-0420-C71-02B	9e929af2-a7f8-4426-a8dc-984d205e00c3	HCM-BROD-0420-C71-02B-11	1584057600	False	'--	released	30.0
HCMI-CMDC	864de84d-7936-4bfd-89ff-b552a9d470aa	HCM-BROD-0420-C71	dc45efb6-dd3b-4122-8d66-05f6e7c6f6de	HCM-BROD-0420-C71-85R	e2b19425-a111-5b9d-8c0e-caf454e6fa49	'--	'--	'--	'--	'--	'--
HCMI-CMDC	864de84d-7936-4bfd-89ff-b552a9d470aa	HCM-BROD-0420-C71	dc45efb6-dd3b-4122-8d66-05f6e7c6f6de	HCM-BROD-0420-C71-85R	b74e487d-2547-5356-a2d9-013386db9934	'--	'--	'--	'--	'--	'--
HCMI-CMDC	87804fe2-1c07-4bcc-80c6-d225e4089ba6	HCM-BROD-0223-C43	652ab59a-f4ca-43b5-898d-03380074606b	HCM-BROD-0223-C43-06A	772e4e29-9680-45f1-99da-47d36e298a43	HCM-BROD-0223-C43-06A-11	1566864000	False	'--	released	20.0
HCMI-CMDC	87804fe2-1c07-4bcc-80c6-d225e4089ba6	HCM-BROD-0223-C43	9113f22a-ce08-49f8-8c23-9f20bfffe1b5	HCM-BROD-0223-C43-10A	34c50526-ef16-47d9-9c9d-b45503865a70	HCM-BROD-0223-C43-10A-01	1565740800	False	'--	released	'--
HCMI-CMDC	87804fe2-1c07-4bcc-80c6-d225e4089ba6	HCM-BROD-0223-C43	d754c51d-c740-43c4-a2ca-c572a3a79fa0	HCM-BROD-0223-C43-85M	0f3e1ea1-b06b-5385-868a-a963141a45c3	'--	'--	'--	'--	'--	'--
HCMI-CMDC	87804fe2-1c07-4bcc-80c6-d225e4089ba6	HCM-BROD-0223-C43	d754c51d-c740-43c4-a2ca-c572a3a79fa0	HCM-BROD-0223-C43-85M	8deacf46-ec15-514b-b893-5cb0ba971e0c	'--	'--	'--	'--	'--	'--
HCMI-CMDC	87cd2ae0-d743-4c63-bbb7-694c8d12a21a	HCM-BROD-0595-C43	138e61b5-0da6-4831-bfbf-808a03d030a7	HCM-BROD-0595-C43-06A	1d0ea829-5839-4940-b4fb-5d443fc23a06	HCM-BROD-0595-C43-06A-11	1583712000	False	'--	released	30.0
HCMI-CMDC	87cd2ae0-d743-4c63-bbb7-694c8d12a21a	HCM-BROD-0595-C43	2fd0238e-899f-4ec2-a6fa-5dc56a1c6e86	HCM-BROD-0595-C43-10A	5be920b5-5c30-48dc-88da-8027bbdb13d5	HCM-BROD-0595-C43-10A-01	1582243200	False	'--	released	'--
HCMI-CMDC	87cd2ae0-d743-4c63-bbb7-694c8d12a21a	HCM-BROD-0595-C43	7a964f60-2d56-40af-a787-ef37bab2a010	HCM-BROD-0595-C43-85M	219cb5b3-009b-579a-8372-0fb08e73e395	'--	'--	'--	'--	'--	'--
HCMI-CMDC	87cd2ae0-d743-4c63-bbb7-694c8d12a21a	HCM-BROD-0595-C43	7a964f60-2d56-40af-a787-ef37bab2a010	HCM-BROD-0595-C43-85M	54bc659b-d0ff-5a93-8f8e-1f44140f1df6	'--	'--	'--	'--	'--	'--
HCMI-CMDC	881496db-88ed-4d7c-a5e7-614da6977c10	HCM-BROD-0455-C71	28f76e7e-2b69-47d2-a908-7945720c4d9e	HCM-BROD-0455-C71-01A	50e3c786-c154-4a31-a576-3e0b9eaf36bb	HCM-BROD-0455-C71-01A-11	1567036800	False	'--	released	30.0
HCMI-CMDC	881496db-88ed-4d7c-a5e7-614da6977c10	HCM-BROD-0455-C71	455fc7a1-e606-42c1-94fc-dbd6a34eff5c	HCM-BROD-0455-C71-10A	4d68da3c-7ee4-4375-8712-36127ee73c20	HCM-BROD-0455-C71-10A-01	1565740800	False	'--	released	'--
HCMI-CMDC	881496db-88ed-4d7c-a5e7-614da6977c10	HCM-BROD-0455-C71	c40550ba-c72f-427c-ad95-372e5c0ebf8b	HCM-BROD-0455-C71-85A	14789c0b-0aaa-5382-aa6b-e0013a470c1a	'--	'--	'--	'--	'--	'--
HCMI-CMDC	881496db-88ed-4d7c-a5e7-614da6977c10	HCM-BROD-0455-C71	c40550ba-c72f-427c-ad95-372e5c0ebf8b	HCM-BROD-0455-C71-85A	4b023b3e-fb5f-5363-bf7f-23afd4eb5623	'--	'--	'--	'--	'--	'--
HCMI-CMDC	88335768-5a27-4b29-b3bc-72e53b87015b	HCM-BROD-0102-C71	24925a0c-0c35-4ff8-a3a8-9b35f8afac1a	HCM-BROD-0102-C71-85B	0363d057-4fc3-539e-973f-b856dbcd8815	'--	'--	'--	'--	'--	'--
HCMI-CMDC	88335768-5a27-4b29-b3bc-72e53b87015b	HCM-BROD-0102-C71	24925a0c-0c35-4ff8-a3a8-9b35f8afac1a	HCM-BROD-0102-C71-85B	ec221e24-a1b1-5b95-a511-2d7d0136b195	'--	'--	'--	'--	'--	'--
HCMI-CMDC	88335768-5a27-4b29-b3bc-72e53b87015b	HCM-BROD-0102-C71	43639609-2ac5-4cb9-80b4-22054b6dd82c	HCM-BROD-0102-C71-10A	9a5427a7-3304-4091-83d4-2ebf9d15f181	HCM-BROD-0102-C71-10A-01	1549584000	False	'--	released	'--
HCMI-CMDC	8a2452ec-72a0-4efb-84ac-d5af5e613e74	HCM-BROD-0120-C15	28a1fcfc-4954-4d1e-9094-d149a0fb1591	HCM-BROD-0120-C15-10A	230b0415-1496-4e27-8f58-41ebc6134a5c	HCM-BROD-0120-C15-10A-01	1549584000	False	'--	released	'--
HCMI-CMDC	8a2452ec-72a0-4efb-84ac-d5af5e613e74	HCM-BROD-0120-C15	31f8777c-d911-45b5-85cc-0c48062aca27	HCM-BROD-0120-C15-85A	c1e9d0ba-3e12-5a14-8d5e-826aac40a2cf	'--	'--	'--	'--	'--	'--
HCMI-CMDC	8a2452ec-72a0-4efb-84ac-d5af5e613e74	HCM-BROD-0120-C15	31f8777c-d911-45b5-85cc-0c48062aca27	HCM-BROD-0120-C15-85A	57449826-4443-5ead-8b24-bdf81826f633	'--	'--	'--	'--	'--	'--
HCMI-CMDC	8a2452ec-72a0-4efb-84ac-d5af5e613e74	HCM-BROD-0120-C15	6a8b5489-8112-4991-b4f0-14b9690f00cc	HCM-BROD-0120-C15-06A	af58270d-5d61-4e7d-9381-f4afe8422394	HCM-BROD-0120-C15-06A-11	1550707200	False	'--	released	5.0
HCMI-CMDC	8b3b1f24-419e-4043-82be-2bd41268bb0e	HCM-CSHL-0062-C18	0935e127-2617-4ddf-a046-6361213e6035	HCM-CSHL-0062-C18-01A	3128cb83-42e0-40e8-a361-602348ab126a	HCM-CSHL-0062-C18-01A-01	1531180800	False	'--	released	30.0
HCMI-CMDC	8b3b1f24-419e-4043-82be-2bd41268bb0e	HCM-CSHL-0062-C18	a1f23fc7-47a9-47f9-b581-9ea5490a0eba	HCM-CSHL-0062-C18-85A	2d6062dd-38e5-5062-bafd-64a8ea08b5a7	'--	'--	'--	'--	'--	'--
HCMI-CMDC	8b3b1f24-419e-4043-82be-2bd41268bb0e	HCM-CSHL-0062-C18	a1f23fc7-47a9-47f9-b581-9ea5490a0eba	HCM-CSHL-0062-C18-85A	9501985b-2bfb-5ea9-8f1f-78dbb332ff63	'--	'--	'--	'--	'--	'--
HCMI-CMDC	8b3b1f24-419e-4043-82be-2bd41268bb0e	HCM-CSHL-0062-C18	dfd7ac7f-a577-435b-befb-8fef79c5b33d	HCM-CSHL-0062-C18-10A	319f23b5-45f0-45a3-9d7b-6f0039d87228	HCM-CSHL-0062-C18-10A-01	1534464000	False	'--	released	2.0
HCMI-CMDC	8d169383-a8af-4450-a837-01da35fb72c5	HCM-CSHL-0246-C19	03c21be1-762f-4ed2-9f93-b688ec036cee	HCM-CSHL-0246-C19-85A	ed3e13a7-feb4-56c5-adeb-4c26136f848c	'--	'--	'--	'--	'--	'--
HCMI-CMDC	8d169383-a8af-4450-a837-01da35fb72c5	HCM-CSHL-0246-C19	03c21be1-762f-4ed2-9f93-b688ec036cee	HCM-CSHL-0246-C19-85A	a56cc313-64fd-5e7b-be93-74436fd3002d	'--	'--	'--	'--	'--	'--
HCMI-CMDC	8d169383-a8af-4450-a837-01da35fb72c5	HCM-CSHL-0246-C19	2f8cf8f5-8ece-4e59-a928-04751bf2b821	HCM-CSHL-0246-C19-01B	4504775d-ff83-4e6e-9028-522734b3fa3f	HCM-CSHL-0246-C19-01B-01	1564358400	True	'--	released	1200.0
HCMI-CMDC	8d169383-a8af-4450-a837-01da35fb72c5	HCM-CSHL-0246-C19	3c8c9c5a-8674-4bfa-9a07-41f38ef4207c	HCM-CSHL-0246-C19-86A	ddf4ecfe-a679-59c6-86eb-c67ce1c75361	'--	'--	'--	'--	'--	'--
HCMI-CMDC	8d169383-a8af-4450-a837-01da35fb72c5	HCM-CSHL-0246-C19	3c8c9c5a-8674-4bfa-9a07-41f38ef4207c	HCM-CSHL-0246-C19-86A	41cf2685-f140-5f85-bba3-159de3a33989	'--	'--	'--	'--	'--	'--
HCMI-CMDC	8d169383-a8af-4450-a837-01da35fb72c5	HCM-CSHL-0246-C19	6f39cb66-01bd-4452-bcd3-4176b7477205	HCM-CSHL-0246-C19-10A	323b9156-fdb3-48a6-9e7e-6de7c7c3807d	HCM-CSHL-0246-C19-10A-01	1554249600	False	'--	released	2.0
HCMI-CMDC	8ff694fc-0d95-423b-89fa-5e78d759cbe3	HCM-CSHL-0432-C20	5e0acf02-874a-4fb8-a637-277c6732366c	HCM-CSHL-0432-C20-10A	01f63891-f405-4f33-adfc-0df75371718a	HCM-CSHL-0432-C20-10A-01	1572912000	False	'--	released	300.0
HCMI-CMDC	8ff694fc-0d95-423b-89fa-5e78d759cbe3	HCM-CSHL-0432-C20	c466707c-c4ff-43b7-ba2c-3cdd69c1d648	HCM-CSHL-0432-C20-85A	dc709ddf-8971-5ab6-8d72-3078baa07941	'--	'--	'--	'--	'--	'--
HCMI-CMDC	8ff694fc-0d95-423b-89fa-5e78d759cbe3	HCM-CSHL-0432-C20	c466707c-c4ff-43b7-ba2c-3cdd69c1d648	HCM-CSHL-0432-C20-85A	c5713445-034c-515b-831a-0272b27d6182	'--	'--	'--	'--	'--	'--
HCMI-CMDC	9097285b-eeb1-4f36-a0ab-0d0592043792	HCM-BROD-0098-C15	3cf85579-b372-482a-8406-8ea51ace2594	HCM-BROD-0098-C15-06A	19b79e55-a033-40a4-9162-06f756309275	HCM-BROD-0098-C15-06A-01	1552348800	False	'--	released	'--
HCMI-CMDC	9097285b-eeb1-4f36-a0ab-0d0592043792	HCM-BROD-0098-C15	a6d108be-3c9c-4979-96cd-8d351e50f386	HCM-BROD-0098-C15-85A	9ba2446f-68f6-5545-aa84-e942f7fc3881	'--	'--	'--	'--	'--	'--
HCMI-CMDC	9097285b-eeb1-4f36-a0ab-0d0592043792	HCM-BROD-0098-C15	a6d108be-3c9c-4979-96cd-8d351e50f386	HCM-BROD-0098-C15-85A	a768d0b8-cf0d-5348-a9ad-e1433256bfd5	'--	'--	'--	'--	'--	'--
HCMI-CMDC	9097285b-eeb1-4f36-a0ab-0d0592043792	HCM-BROD-0098-C15	f6824dc4-0481-446e-bc10-8d07d1a2e6c0	HCM-BROD-0098-C15-10B	ef2f49c1-b6a0-47e4-8897-aabcab106448	HCM-BROD-0098-C15-10B-01	1571184000	False	'--	released	'--
HCMI-CMDC	92555ec0-7c74-4974-a243-bcfa2b0d55be	HCM-CSHL-0323-C20	06dfbb18-7ff9-4075-a298-5d9a7a394aa1	HCM-CSHL-0323-C20-10A	bedd5068-dc6a-4abe-ad94-d27a6e52926f	HCM-CSHL-0323-C20-10A-01	1566259200	False	'--	released	2.0
HCMI-CMDC	92555ec0-7c74-4974-a243-bcfa2b0d55be	HCM-CSHL-0323-C20	ac7218cb-4c14-4158-a1f8-52775214b126	HCM-CSHL-0323-C20-01A	5d040cb1-614e-4523-8b22-c871e72d33e0	HCM-CSHL-0323-C20-01A-11	1565568000	False	'--	released	30.0
HCMI-CMDC	92555ec0-7c74-4974-a243-bcfa2b0d55be	HCM-CSHL-0323-C20	b32a822b-eaf2-4ca8-98b4-4d139867cd6e	HCM-CSHL-0323-C20-85A	dd104959-3ec8-5e27-8b41-e665ba4fca13	'--	'--	'--	'--	'--	'--
HCMI-CMDC	92555ec0-7c74-4974-a243-bcfa2b0d55be	HCM-CSHL-0323-C20	b32a822b-eaf2-4ca8-98b4-4d139867cd6e	HCM-CSHL-0323-C20-85A	73f3b24a-b54c-5019-80bc-40ab6d8a5e47	'--	'--	'--	'--	'--	'--
HCMI-CMDC	9323fd2e-57cb-4149-ba36-274921d70215	HCM-CSHL-0261-C50	2f8addab-b41d-4510-a624-d79356f1b77a	HCM-CSHL-0261-C50-86A	237930a6-6b51-54ee-9739-88c601b9d910	'--	'--	'--	'--	'--	'--
HCMI-CMDC	9323fd2e-57cb-4149-ba36-274921d70215	HCM-CSHL-0261-C50	786eca46-0c5d-4331-812c-d6623c2d207e	HCM-CSHL-0261-C50-10A	2b489986-c027-4107-830e-fe284dd64745	HCM-CSHL-0261-C50-10A-01	1572912000	False	'--	released	300.0
HCMI-CMDC	9323fd2e-57cb-4149-ba36-274921d70215	HCM-CSHL-0261-C50	7f168cc8-3e02-4894-a75a-b247e0a90b5f	HCM-CSHL-0261-C50-85D	34eaa178-d2da-5d47-a34d-a0888d163697	'--	'--	'--	'--	'--	'--
