project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	aliquot_id	aliquot_submitter_id	aliquot_quantity	aliquot_volume	amount	analyte_type	analyte_type_id	concentration	no_matched_normal_low_pass_wgs	no_matched_normal_targeted_sequencing	no_matched_normal_wgs	no_matched_normal_wxs	selected_normal_low_pass_wgs	selected_normal_targeted_sequencing	selected_normal_wgs	selected_normal_wxs	source_center	state
HCMI-CMDC	723fd0ed-5223-41ef-8f09-677a1b3ca9d4	HCM-CSHL-0381-C20	31b42908-8ed3-4893-a2ba-976b751a12a5	HCM-CSHL-0381-C20-85A	5d462de2-76bf-5b35-81a0-16f1ff8921a7	'--	3706c6f2-1fd2-4bed-869e-a25e76be0967	HCM-CSHL-0381-C20-85A-01D	1f1ec80b-eae3-42af-9adc-0767792e9ba7	HCM-CSHL-0381-C20-85A-01D-A79C-36	1.97	12.3	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	723fd0ed-5223-41ef-8f09-677a1b3ca9d4	HCM-CSHL-0381-C20	31b42908-8ed3-4893-a2ba-976b751a12a5	HCM-CSHL-0381-C20-85A	d4729e15-6b40-5e91-8f98-34abfcac48ea	'--	a405f355-bda7-4ba7-a2b1-88ea2a1151ee	HCM-CSHL-0381-C20-85A-01R	dacac8f7-e186-4074-b38c-a16a8bbb5900	HCM-CSHL-0381-C20-85A-01R-A79D-41	1.46	9.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	723fd0ed-5223-41ef-8f09-677a1b3ca9d4	HCM-CSHL-0381-C20	c31a7401-3ec5-4510-8714-23a9d8c2902f	HCM-CSHL-0381-C20-10A	69234f53-c895-4cc6-964d-1269a11ea769	HCM-CSHL-0381-C20-10A-01	d8b160aa-d88f-4d61-a4ae-e1cf62ae1f88	HCM-CSHL-0381-C20-10A-01D	ca374ac6-bb10-44e1-b09d-6fe451faccec	HCM-CSHL-0381-C20-10A-01D-A79C-36	1.52	9.5	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	74250d5d-e275-4315-8775-589aa79c7fac	HCM-BROD-0344-C25	077843b7-a089-4bdb-8393-52dbe20e901c	HCM-BROD-0344-C25-85A	764227c2-ca69-509d-bfe7-0b71c3b7809c	'--	8dfbc18d-64e7-4e4e-8968-0b8d8145b21c	HCM-BROD-0344-C25-85A-01D	6e7e5765-7944-41c8-b378-289fc862b13a	HCM-BROD-0344-C25-85A-01D-A79L-36	2.28	76.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	74250d5d-e275-4315-8775-589aa79c7fac	HCM-BROD-0344-C25	077843b7-a089-4bdb-8393-52dbe20e901c	HCM-BROD-0344-C25-85A	f47de859-db26-5523-9fd8-ef4d82992b01	'--	9fab10a0-5e31-4616-ad72-be96ee5f0d11	HCM-BROD-0344-C25-85A-01R	8ddde746-06e2-46a6-a367-3f74fc48d9d5	HCM-BROD-0344-C25-85A-01R-A79O-41	1.56	15.6	'--	'--	'--	0.1	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	74250d5d-e275-4315-8775-589aa79c7fac	HCM-BROD-0344-C25	f87f6fcc-c523-4a97-be4a-0458590a7c17	HCM-BROD-0344-C25-10B	ab0d2d89-4d6d-4cdd-80a1-801e162a78bb	HCM-BROD-0344-C25-10B-01	2a1b12ff-fead-4fbf-a748-e001f39efdb3	HCM-BROD-0344-C25-10B-01D	a3702a2e-5537-4adb-b1d7-40a132f19f70	HCM-BROD-0344-C25-10B-01D-A79L-36	1.8	60.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	75a0e6f3-8ae3-4fd3-ac81-17eaffacd796	HCM-CSHL-0244-C20	b120033a-1ee4-421f-994c-0671104daf69	HCM-CSHL-0244-C20-01B	8ed09c10-079e-416d-85f1-ddafed2aebc0	HCM-CSHL-0244-C20-01B-01	8818287c-8550-4eb1-9eb7-9802f560dcf1	HCM-CSHL-0244-C20-01B-01D	65e7b99b-88ef-4049-9f45-95ea27003305	HCM-CSHL-0244-C20-01B-01D-A78L-36	0.43	14.3	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	75a0e6f3-8ae3-4fd3-ac81-17eaffacd796	HCM-CSHL-0244-C20	b120033a-1ee4-421f-994c-0671104daf69	HCM-CSHL-0244-C20-01B	8ed09c10-079e-416d-85f1-ddafed2aebc0	HCM-CSHL-0244-C20-01B-01	d4577d90-9876-47e8-a997-1bc23afd5b23	HCM-CSHL-0244-C20-01B-01R	a5c103fe-9a24-429a-9318-5d880a24d673	HCM-CSHL-0244-C20-01B-01R-A78O-41	1.48	8.2	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	75a0e6f3-8ae3-4fd3-ac81-17eaffacd796	HCM-CSHL-0244-C20	c5e6f919-8682-455d-95d3-82c3dacb3fef	HCM-CSHL-0244-C20-85A	df2acf16-8e70-550b-829d-e67045db70b5	'--	0c764e82-5c1e-452d-b7b1-e441d6ac9357	HCM-CSHL-0244-C20-85A-01R	5440b133-5d9f-4a67-bd7c-2bf2495d1678	HCM-CSHL-0244-C20-85A-01R-A78N-41	1.51	8.4	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	75a0e6f3-8ae3-4fd3-ac81-17eaffacd796	HCM-CSHL-0244-C20	c5e6f919-8682-455d-95d3-82c3dacb3fef	HCM-CSHL-0244-C20-85A	fa3dafba-e58a-51de-96f4-1f2c0e51ce4e	'--	e4b7b993-ba7e-41f4-92c8-82f5ffb20ad0	HCM-CSHL-0244-C20-85A-01D	d4f3fa26-94af-4f99-a1c7-4b81344900d1	HCM-CSHL-0244-C20-85A-01D-A78L-36	0.41	13.7	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	75a0e6f3-8ae3-4fd3-ac81-17eaffacd796	HCM-CSHL-0244-C20	e68e8506-8ef3-472e-8633-730bc3740715	HCM-CSHL-0244-C20-10A	65f12d6c-710b-400d-bb71-02a94c231ea5	HCM-CSHL-0244-C20-10A-01	61b51d46-d697-4a80-8495-b59ac0ed7242	HCM-CSHL-0244-C20-10A-01D	c7fac942-0ae5-4c53-a7a9-88b83e752da1	HCM-CSHL-0244-C20-10A-01D-A78L-36	1.8	60.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	77163cf2-4651-475f-9d60-4306c1712ed7	HCM-CSHL-0073-C25	3edec609-88af-4a10-a51d-653a31d77ab6	HCM-CSHL-0073-C25-01B	2e9b245e-0680-4851-beda-0c145f1e9847	HCM-CSHL-0073-C25-01B-21	b9de9375-9e1e-47a3-9107-65ae9597a707	HCM-CSHL-0073-C25-01B-21D	93a1e75d-1e14-4926-bc9a-003599e8d884	HCM-CSHL-0073-C25-01B-21D-A78L-36	0.38	12.6	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	77163cf2-4651-475f-9d60-4306c1712ed7	HCM-CSHL-0073-C25	3edec609-88af-4a10-a51d-653a31d77ab6	HCM-CSHL-0073-C25-01B	2e9b245e-0680-4851-beda-0c145f1e9847	HCM-CSHL-0073-C25-01B-21	eff34122-153c-422c-8855-728d3230d6f1	HCM-CSHL-0073-C25-01B-21R	dee444e2-1a2e-4676-8c5a-2c6b7909f715	HCM-CSHL-0073-C25-01B-21R-A78N-41	1.54	9.6	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	77163cf2-4651-475f-9d60-4306c1712ed7	HCM-CSHL-0073-C25	a0377f35-408f-44df-a44e-decb016229f1	HCM-CSHL-0073-C25-85B	2cb05650-5a39-5210-be0e-fa10aa9c5a20	'--	338475ff-ed5a-4af6-89d9-b987dc943504	HCM-CSHL-0073-C25-85B-01R	c6b28499-e99c-4f17-a53d-333392a07011	HCM-CSHL-0073-C25-85B-01R-A78N-41	1.55	10.3	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	77163cf2-4651-475f-9d60-4306c1712ed7	HCM-CSHL-0073-C25	a0377f35-408f-44df-a44e-decb016229f1	HCM-CSHL-0073-C25-85B	3f7106f4-5537-563d-83ce-ca7fe082baa1	'--	3fdcc430-0607-4db8-ab7e-979b7985740c	HCM-CSHL-0073-C25-85B-01D	f2c8a5e3-73eb-467f-a822-c5e091f6f64d	HCM-CSHL-0073-C25-85B-01D-A78L-36	0.44	14.6	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	77163cf2-4651-475f-9d60-4306c1712ed7	HCM-CSHL-0073-C25	dcaa5138-5ef8-463e-8b17-157c989b685e	HCM-CSHL-0073-C25-10A	7b5515d6-01b9-4e52-811c-aaabb82c10a1	HCM-CSHL-0073-C25-10A-01	099cae5e-35ab-45e7-b2f3-47f453cd8d41	HCM-CSHL-0073-C25-10A-01D	c4114f4f-5b29-4670-90b5-a15304fe503b	HCM-CSHL-0073-C25-10A-01D-A78L-36	1.8	60.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	7717ccee-02fc-42aa-9951-e28ecb689ed5	HCM-SANG-0266-C20	031bddb2-3f9c-4701-babc-d7354e852b97	HCM-SANG-0266-C20-85A-01D-A80T-32	30560dc8-8f3f-5c9f-8740-499f8c2b594c	'--	d752cb5c-9d18-5e3f-afca-2bf18a80bd50	'--	8f479544-21b8-44b0-9721-e45b4adf782f	HCM-SANG-0266-C20-85A-01D-A80T-32-aliquot	'--	'--	'--	DNA	D	'--	'--	'--	'--	'--	'--	'--	False	'--	SANG	released
HCMI-CMDC	7717ccee-02fc-42aa-9951-e28ecb689ed5	HCM-SANG-0266-C20	0354c773-c241-4bfa-ad86-ea3371b4af5c	HCM-SANG-0266-C20-08A-01D-A80T-32	2fd83468-b36e-5673-a210-11270255fd10	'--	d968ba07-c055-5333-8b87-1111fe0a1a57	'--	7edc571a-1d43-4aa3-84bb-2fd801bf748d	HCM-SANG-0266-C20-08A-01D-A80T-32-aliquot	'--	'--	'--	DNA	D	'--	'--	'--	'--	'--	'--	'--	False	'--	SANG	released
HCMI-CMDC	7717ccee-02fc-42aa-9951-e28ecb689ed5	HCM-SANG-0266-C20	15c4bc94-92f2-4e6e-b84e-21101ef73364	HCM-SANG-0266-C20-85A-01R-A80W-32	e20c66fd-df71-5ddb-8316-dc22dd5a986e	'--	84d8402a-b8c6-5f35-b916-b77f6120286e	'--	dd1e8f89-0f1d-4149-8654-981119efebb6	HCM-SANG-0266-C20-85A-01R-A80W-32-aliquot	'--	'--	'--	RNA	R	'--	'--	'--	'--	'--	'--	'--	'--	'--	SANG	released
HCMI-CMDC	7717ccee-02fc-42aa-9951-e28ecb689ed5	HCM-SANG-0266-C20	49c1077b-d1f9-4a89-8634-16caa8dcacc6	HCM-SANG-0266-C20-85B	669611a0-e158-5762-bcc9-dae52f0ffece	'--	26e8680b-f8dd-4c9d-a3d3-38b5f82c5fad	HCM-SANG-0266-C20-85B-01R	da21a290-eb99-4528-9002-83c3b22ed337	HCM-SANG-0266-C20-85B-01R-A79O-41	0.84	21.1	'--	'--	'--	0.04	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	7717ccee-02fc-42aa-9951-e28ecb689ed5	HCM-SANG-0266-C20	e06e15ee-7220-4ddf-937c-92fa6150011c	HCM-SANG-0266-C20-10A	289cbdcb-7834-4dff-b8d8-ef3b4be3814f	HCM-SANG-0266-C20-10A-01	ce9a93d5-980d-438d-b535-a6e0de4645b9	HCM-SANG-0266-C20-10A-01D	03320c52-68e5-4a84-a404-8e55d7282fe6	HCM-SANG-0266-C20-10A-01D-A79M-36	15.6	60.0	'--	'--	'--	0.26	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	7717ccee-02fc-42aa-9951-e28ecb689ed5	HCM-SANG-0266-C20	e8bfc5c1-0201-4290-a5be-13389f7485a9	HCM-SANG-0266-C20-10A-01D-A80T-32	1e07bfd7-4bee-55db-98b3-d3713d89407e	'--	7c6569b6-a78b-56cf-8e24-d2ab806681bc	'--	0bafaab4-e2d4-419b-bc72-b404147dc426	HCM-SANG-0266-C20-10A-01D-A80T-32-aliquot	'--	'--	'--	DNA	D	'--	'--	'--	'--	'--	'--	'--	True	'--	SANG	released
HCMI-CMDC	7717ccee-02fc-42aa-9951-e28ecb689ed5	HCM-SANG-0266-C20	fde1b6d6-2252-473e-b00b-10e0f7091aaf	HCM-SANG-0266-C20-85A	693bc0a2-60c9-5910-8b71-fb94776d6cc6	'--	36db0814-e157-414b-8bc9-0d152e9da5f6	HCM-SANG-0266-C20-85A-01D	85f3e4b5-6eac-49df-bc0d-a49da358ff06	HCM-SANG-0266-C20-85A-01D-A79M-36	11.2	80.0	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	77c0c6b9-2d22-404f-91da-3f588a9174ab	HCM-CSHL-0143-C20	470ffb25-1e8e-4183-a14f-e9842326bbd5	HCM-CSHL-0143-C20-01A	b00df251-d173-47fd-bf4f-1bc2d2af1cdc	HCM-CSHL-0143-C20-01A-11	03652aaa-9b24-4626-a5e1-5663b27e6c0a	HCM-CSHL-0143-C20-01A-11D	a86ceb8c-19d0-40c5-a41c-80dc89e40941	HCM-CSHL-0143-C20-01A-11D-A77E-36	10.2	60.0	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	77c0c6b9-2d22-404f-91da-3f588a9174ab	HCM-CSHL-0143-C20	470ffb25-1e8e-4183-a14f-e9842326bbd5	HCM-CSHL-0143-C20-01A	b00df251-d173-47fd-bf4f-1bc2d2af1cdc	HCM-CSHL-0143-C20-01A-11	5eab7ae1-d462-40dd-ae7a-10f099e963da	HCM-CSHL-0143-C20-01A-11R	06f9ebd9-57a9-40c3-88e6-96d659fc8357	HCM-CSHL-0143-C20-01A-11R-A77F-41	2.52	14.0	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	77c0c6b9-2d22-404f-91da-3f588a9174ab	HCM-CSHL-0143-C20	624d7bee-4b95-4864-83c2-297e717662bd	HCM-CSHL-0143-C20-10A	e6c1865d-fb4e-4316-abe4-3b575956a56c	HCM-CSHL-0143-C20-10A-01	7c35161d-d114-45de-9798-559233960cda	HCM-CSHL-0143-C20-10A-01D	ca1fdfe6-2196-456c-a91f-ee224caaabd3	HCM-CSHL-0143-C20-10A-01D-A77E-36	9.0	60.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	77c0c6b9-2d22-404f-91da-3f588a9174ab	HCM-CSHL-0143-C20	c33f82a8-73f0-46d4-80a3-5a928d94f2ce	HCM-CSHL-0143-C20-85A	2a83ad13-0e34-54ce-8d36-debff6ab500f	'--	107c73d1-2c67-4264-96bb-1843f9923ca4	HCM-CSHL-0143-C20-85A-01D	0f2a4f3d-82fa-42fb-b329-a035ed3bca41	HCM-CSHL-0143-C20-85A-01D-A77E-36	2.34	39.0	'--	'--	'--	0.06	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	77c0c6b9-2d22-404f-91da-3f588a9174ab	HCM-CSHL-0143-C20	c33f82a8-73f0-46d4-80a3-5a928d94f2ce	HCM-CSHL-0143-C20-85A	b214bfea-2672-5cdb-bd88-5e7c75d9c74b	'--	8e3f327d-da58-45e9-a93b-43b27e90f73e	HCM-CSHL-0143-C20-85A-01R	43755d97-cc47-4eae-b165-7f63fd52020e	HCM-CSHL-0143-C20-85A-01R-A77F-41	2.52	14.0	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	78b05ced-6b5e-44e0-b8e2-07ab9b69e440	HCM-BROD-0716-C43	71fe789c-8b80-4bfd-b8c4-00868d725e46	HCM-BROD-0716-C43-85N	629c5e3b-3f12-5582-80b7-46aed3de5716	'--	ae460685-2852-4bc7-87f9-b324c76d0558	HCM-BROD-0716-C43-85N-01D	87afffdd-0116-4577-944d-826f0539cf96	HCM-BROD-0716-C43-85N-01D-A83U-36	1.8	60.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	78b05ced-6b5e-44e0-b8e2-07ab9b69e440	HCM-BROD-0716-C43	71fe789c-8b80-4bfd-b8c4-00868d725e46	HCM-BROD-0716-C43-85N	c58c9f6c-6b9d-53f6-aec0-60be39d58ead	'--	f928c0d6-8f0a-40cc-8d67-59555b0b1e1e	HCM-BROD-0716-C43-85N-01R	4acb7fa8-42b7-43c9-bf49-65871fe91266	HCM-BROD-0716-C43-85N-01R-A83V-41	1.48	8.7	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	78b05ced-6b5e-44e0-b8e2-07ab9b69e440	HCM-BROD-0716-C43	784ff8ad-8f7f-42fd-be62-bcbd3e1e20b1	HCM-BROD-0716-C43-10A	754e0275-3ee9-42e2-8b11-3e0e3cf932d7	HCM-BROD-0716-C43-10A-01	64309926-7ff2-4de6-b07d-0abbd6eee3c2	HCM-BROD-0716-C43-10A-01D	c34938b3-41d9-4ddd-83c0-6e4e44a2b823	HCM-BROD-0716-C43-10A-01D-A83U-36	1.8	60.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	78b05ced-6b5e-44e0-b8e2-07ab9b69e440	HCM-BROD-0716-C43	af10a9ce-db9d-48f7-b72f-022ca11f7654	HCM-BROD-0716-C43-06B	7d850d7a-83a0-4436-9c96-658f98505bab	HCM-BROD-0716-C43-06B-01	63966681-3f4f-404f-9211-eae9b235ebcd	HCM-BROD-0716-C43-06B-01R	f2e67431-ac19-4ddb-874a-541cb159a49e	HCM-BROD-0716-C43-06B-01R-A83V-41	1.55	8.6	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	78b05ced-6b5e-44e0-b8e2-07ab9b69e440	HCM-BROD-0716-C43	af10a9ce-db9d-48f7-b72f-022ca11f7654	HCM-BROD-0716-C43-06B	7d850d7a-83a0-4436-9c96-658f98505bab	HCM-BROD-0716-C43-06B-01	d57bf160-5c4b-4282-bd91-2c8a23356c23	HCM-BROD-0716-C43-06B-01D	6410ddef-a4aa-4e43-8206-2f6abf8b0cc9	HCM-BROD-0716-C43-06B-01D-A83U-36	2.4	80.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	78c3e337-c084-4033-9d30-2505060192a3	HCM-SANG-0303-C15	14c91695-0d3d-4439-9752-0bb49ec8a3f7	HCM-SANG-0303-C15-85A-01D-A80T-32	b8ded294-c6b0-539b-9ff5-09bc9d73fec5	'--	664b337e-eefc-5271-982a-5f2f4ab6167b	'--	04b791c9-7a12-429d-b762-b03e2798136c	HCM-SANG-0303-C15-85A-01D-A80T-32-aliquot	'--	'--	'--	DNA	D	'--	'--	'--	'--	'--	'--	'--	False	'--	SANG	released
HCMI-CMDC	78c3e337-c084-4033-9d30-2505060192a3	HCM-SANG-0303-C15	188748ad-14e3-42d8-832b-6defaa0cbc58	HCM-SANG-0303-C15-10A-01D-A80T-32	4b4b07d5-ba9c-5207-b6a3-7a0d6f51369f	'--	9ba4054d-3bb2-5f55-b5de-396c47935836	'--	cb5584f0-80bd-4d40-a715-110be21c42b0	HCM-SANG-0303-C15-10A-01D-A80T-32-aliquot	'--	'--	'--	DNA	D	'--	'--	'--	'--	'--	'--	'--	True	'--	SANG	released
HCMI-CMDC	78c3e337-c084-4033-9d30-2505060192a3	HCM-SANG-0303-C15	18aca823-eabe-4eb7-8286-30bac390f035	HCM-SANG-0303-C15-85A-01R-A80W-32	fbdb178b-5460-51dc-b112-b64a9a9d024a	'--	f673a440-c2bc-5cd7-9b3a-7752b23c705e	'--	11482167-f57b-4cd7-9ae0-dd2ff142a567	HCM-SANG-0303-C15-85A-01R-A80W-32-aliquot	'--	'--	'--	RNA	R	'--	'--	'--	'--	'--	'--	'--	'--	'--	SANG	released
HCMI-CMDC	78c3e337-c084-4033-9d30-2505060192a3	HCM-SANG-0303-C15	30fa3a0a-883f-4ea5-9ca3-414e5132497b	HCM-SANG-0303-C15-10A	8934ec04-49be-4cee-a191-2366e80f54ab	HCM-SANG-0303-C15-10A-01	26ef0b26-2c6b-4d75-83e1-3e31a271b433	HCM-SANG-0303-C15-10A-01D	03308e66-4a9a-4394-86ed-60033f287eaf	HCM-SANG-0303-C15-10A-01D-A78J-36	8.28	55.2	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	78c3e337-c084-4033-9d30-2505060192a3	HCM-SANG-0303-C15	d1cec8c2-26f8-4adc-aa0a-586bbff5ab61	HCM-SANG-0303-C15-85A	d2d1a7ba-6f24-575d-9089-dfb584943810	'--	5350124b-3ae1-47e1-9f9d-818bf7a736d5	HCM-SANG-0303-C15-85A-01D	8456a948-54b7-44fa-a877-5a2affe748fe	HCM-SANG-0303-C15-85A-01D-A78J-36	12.8	80.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	78c3e337-c084-4033-9d30-2505060192a3	HCM-SANG-0303-C15	d1cec8c2-26f8-4adc-aa0a-586bbff5ab61	HCM-SANG-0303-C15-85A	630c19c8-1769-5820-a47f-65ed8c01ea3b	'--	9b7b3571-ca7e-4cf4-92c4-163d079255ff	HCM-SANG-0303-C15-85A-01R	9f6b0462-536d-4f56-9053-a8ba91e8a344	HCM-SANG-0303-C15-85A-01R-A78I-41	1.46	8.1	'--	'--	'--	0.18	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	792ea820-f289-49b9-80f7-e746eddc2922	HCM-BROD-0110-C25	13e26298-8fe5-4c23-a6a3-1885edf58154	HCM-BROD-0110-C25-01A	23ae6e20-ddb9-4056-9dc3-043471a34f67	HCM-BROD-0110-C25-01A-11	773c6f1a-fe99-4409-8cf1-03f7e0d6b4e5	HCM-BROD-0110-C25-01A-11R	f8846165-a738-43ea-9eb5-98dc5e56ff4b	HCM-BROD-0110-C25-01A-11R-A787-41	1.97	14.1	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	792ea820-f289-49b9-80f7-e746eddc2922	HCM-BROD-0110-C25	13e26298-8fe5-4c23-a6a3-1885edf58154	HCM-BROD-0110-C25-01A	23ae6e20-ddb9-4056-9dc3-043471a34f67	HCM-BROD-0110-C25-01A-11	d1d6101a-ae82-435f-aded-afe2c7620bd9	HCM-BROD-0110-C25-01A-11D	98bd2b93-d5c3-4afa-b002-937f16bb91ea	HCM-BROD-0110-C25-01A-11D-A786-36	2.4	80.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	792ea820-f289-49b9-80f7-e746eddc2922	HCM-BROD-0110-C25	8daa6ee8-d6b6-4025-9747-786e47594cc5	HCM-BROD-0110-C25-85A	1bb5c147-449b-57eb-8dd4-77434a22fe40	'--	5f654142-ef9e-4d86-94de-58a0d5d983a0	HCM-BROD-0110-C25-85A-01D	0dd3782b-e198-4fa0-a520-db8d47c7b1b2	HCM-BROD-0110-C25-85A-01D-A786-36	2.1	70.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	792ea820-f289-49b9-80f7-e746eddc2922	HCM-BROD-0110-C25	8daa6ee8-d6b6-4025-9747-786e47594cc5	HCM-BROD-0110-C25-85A	cfbcfab1-d7e2-5966-8a96-0124ed02bc40	'--	62f9435e-073e-452e-b5cf-092471c616b9	HCM-BROD-0110-C25-85A-01R	1c673c45-038e-48ec-9a3d-51c3710e5621	HCM-BROD-0110-C25-85A-01R-A787-41	1.97	19.7	'--	'--	'--	0.1	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	792ea820-f289-49b9-80f7-e746eddc2922	HCM-BROD-0110-C25	a93f9b91-34fd-45b3-9e36-3fb0d42e5194	HCM-BROD-0110-C25-10A	8043f32a-d38d-4672-8b25-1d2adb0c64ef	HCM-BROD-0110-C25-10A-01	18b4950b-cfe5-47f6-b252-95ff71a057a7	HCM-BROD-0110-C25-10A-01D	80d6c83b-650d-44c4-8473-641eb7d41e91	HCM-BROD-0110-C25-10A-01D-A786-36	1.2	40.0	'--	'--	'--	0.03	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	799c9373-815b-4031-a495-47858e06908e	HCM-SANG-0302-C15	03e50874-c96b-4292-8d0d-4d8f6ee3e4ad	HCM-SANG-0302-C15-85A-01R-A80W-32	0becda07-21f5-5bf7-b8c0-b97db3e25cb0	'--	ecf0bdd6-91da-5d91-94ce-3ab3a10cd662	'--	2507cd6f-3b6f-4171-ad7e-77916c57e682	HCM-SANG-0302-C15-85A-01R-A80W-32-aliquot	'--	'--	'--	RNA	R	'--	'--	'--	'--	'--	'--	'--	'--	'--	SANG	released
HCMI-CMDC	799c9373-815b-4031-a495-47858e06908e	HCM-SANG-0302-C15	079e6a8a-c3f6-47ad-aaaa-6809c69f8af5	HCM-SANG-0302-C15-10A	4e88056c-5a85-4a4d-8954-ac502e724db0	HCM-SANG-0302-C15-10A-01	092279c7-e997-45bc-8300-1c1b5a6f62f3	HCM-SANG-0302-C15-10A-01D	ce25d834-e407-432a-8b6a-0d2d2b0f8113	HCM-SANG-0302-C15-10A-01D-A79M-36	5.28	44.0	'--	'--	'--	0.12	'--	'--	'--	'--	'--	'--	'--	'--	23	released
HCMI-CMDC	799c9373-815b-4031-a495-47858e06908e	HCM-SANG-0302-C15	5303d088-6795-40a1-bb1a-3dfffb473e39	HCM-SANG-0302-C15-10A-01D-A80T-32	67f69fdd-e8e0-589d-9abc-1550ccae3dd3	'--	33154beb-512f-54d3-9784-2919e79d87cc	'--	b1725efb-f587-490b-8fdc-5f96d9cea570	HCM-SANG-0302-C15-10A-01D-A80T-32-aliquot	'--	'--	'--	DNA	D	'--	'--	'--	'--	'--	'--	'--	True	'--	SANG	released
HCMI-CMDC	799c9373-815b-4031-a495-47858e06908e	HCM-SANG-0302-C15	975b10d3-17af-4056-b3fa-db298862d056	HCM-SANG-0302-C15-85A-01D-A80T-32	f6dbad5a-20a3-5e60-9296-1b359dd869c5	'--	a350a8e3-6eb3-5a3b-a180-4f93f4334c1d	'--	58f7c2bb-8c0d-4254-bf2a-ad2a237f278c	HCM-SANG-0302-C15-85A-01D-A80T-32-aliquot	'--	'--	'--	DNA	D	'--	'--	'--	'--	'--	'--	'--	False	'--	SANG	released
HCMI-CMDC	799c9373-815b-4031-a495-47858e06908e	HCM-SANG-0302-C15	aba4bad9-9f0b-4069-a99b-c597e72fa06d	HCM-SANG-0302-C15-85A	9b2d4a14-e097-5399-9c55-0138475d67fa	'--	d2ef6051-1fd9-4e14-a617-05dffb96525e	HCM-SANG-0302-C15-85A-01D	c1fbf0ef-19d5-44b6-b39f-c1acf52c77be	HCM-SANG-0302-C15-85A-01D-A79M-36	12.8	80.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
