"patient_id","common_name","cancer_type","other_names","species","improve_sample_id","id_source","other_id","model_type"
"PT-hR5WVg","SNU-1040","Colorectal Carcinoma","NCI-SNU-1040","Homo sapiens (Human)",15,"DepMap","ACH-000999","cell line"
"PT-hR5WVg","SNU-1040","Colorectal Carcinoma","NCI-SNU-1040","Homo sapiens (Human)",15,"Sanger","SIDM00217","cell line"
"PT-hR5WVg","SNU-1040","Colorectal Carcinoma","NCI-SNU-1040","Homo sapiens (Human)",15,"CCLE","SNU1040_LARGE_INTESTINE","cell line"
"PT-hR5WVg","SNU-1040","Colorectal Carcinoma","NCI-SNU-1040","Homo sapiens (Human)",15,"COSMIC","1659823","cell line"
"PT-hR5WVg","SNU-1040","Colorectal Carcinoma","NCI-SNU-1040","Homo sapiens (Human)",15,"Cellosaurus","CVCL_5003","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A-172","Homo sapiens (Human)",16,"DepMap","ACH-000558","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A-172","Homo sapiens (Human)",16,"Sanger","SIDM00799","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A-172","Homo sapiens (Human)",16,"CCLE","A172_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A-172","Homo sapiens (Human)",16,"COSMIC","687563","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A-172","Homo sapiens (Human)",16,"Cellosaurus","CVCL_0131","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A172","Homo sapiens (Human)",16,"DepMap","ACH-000558","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A172","Homo sapiens (Human)",16,"Sanger","SIDM00799","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A172","Homo sapiens (Human)",16,"CCLE","A172_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A172","Homo sapiens (Human)",16,"COSMIC","687563","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A172","Homo sapiens (Human)",16,"Cellosaurus","CVCL_0131","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A 172","Homo sapiens (Human)",16,"DepMap","ACH-000558","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A 172","Homo sapiens (Human)",16,"Sanger","SIDM00799","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A 172","Homo sapiens (Human)",16,"CCLE","A172_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A 172","Homo sapiens (Human)",16,"COSMIC","687563","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A 172","Homo sapiens (Human)",16,"Cellosaurus","CVCL_0131","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A-172 MG","Homo sapiens (Human)",16,"DepMap","ACH-000558","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A-172 MG","Homo sapiens (Human)",16,"Sanger","SIDM00799","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A-172 MG","Homo sapiens (Human)",16,"CCLE","A172_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A-172 MG","Homo sapiens (Human)",16,"COSMIC","687563","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A-172 MG","Homo sapiens (Human)",16,"Cellosaurus","CVCL_0131","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A-172MG","Homo sapiens (Human)",16,"DepMap","ACH-000558","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A-172MG","Homo sapiens (Human)",16,"Sanger","SIDM00799","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A-172MG","Homo sapiens (Human)",16,"CCLE","A172_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A-172MG","Homo sapiens (Human)",16,"COSMIC","687563","cell line"
"PT-LA0Wfj","A-172","Glioblastoma","A-172MG","Homo sapiens (Human)",16,"Cellosaurus","CVCL_0131","cell line"
"PT-CmSm57","AMO-1","Plasma Cell Myeloma","AMO1","Homo sapiens (Human)",17,"DepMap","ACH-000838","cell line"
"PT-CmSm57","AMO-1","Plasma Cell Myeloma","AMO1","Homo sapiens (Human)",17,"Sanger","SIDM00993","cell line"
"PT-CmSm57","AMO-1","Plasma Cell Myeloma","AMO1","Homo sapiens (Human)",17,"CCLE","AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-CmSm57","AMO-1","Plasma Cell Myeloma","AMO1","Homo sapiens (Human)",17,"COSMIC","1295741","cell line"
"PT-CmSm57","AMO-1","Plasma Cell Myeloma","AMO1","Homo sapiens (Human)",17,"Cellosaurus","CVCL_1806","cell line"
"PT-CmSm57","AMO-1","Plasma Cell Myeloma","AMo1","Homo sapiens (Human)",17,"DepMap","ACH-000838","cell line"
"PT-CmSm57","AMO-1","Plasma Cell Myeloma","AMo1","Homo sapiens (Human)",17,"Sanger","SIDM00993","cell line"
"PT-CmSm57","AMO-1","Plasma Cell Myeloma","AMo1","Homo sapiens (Human)",17,"CCLE","AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-CmSm57","AMO-1","Plasma Cell Myeloma","AMo1","Homo sapiens (Human)",17,"COSMIC","1295741","cell line"
"PT-CmSm57","AMO-1","Plasma Cell Myeloma","AMo1","Homo sapiens (Human)",17,"Cellosaurus","CVCL_1806","cell line"
"PT-CmSm57","AMO-1","Plasma Cell Myeloma","AMO-1","Homo sapiens (Human)",17,"DepMap","ACH-000838","cell line"
"PT-CmSm57","AMO-1","Plasma Cell Myeloma","AMO-1","Homo sapiens (Human)",17,"Sanger","SIDM00993","cell line"
"PT-CmSm57","AMO-1","Plasma Cell Myeloma","AMO-1","Homo sapiens (Human)",17,"CCLE","AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-CmSm57","AMO-1","Plasma Cell Myeloma","AMO-1","Homo sapiens (Human)",17,"COSMIC","1295741","cell line"
"PT-CmSm57","AMO-1","Plasma Cell Myeloma","AMO-1","Homo sapiens (Human)",17,"Cellosaurus","CVCL_1806","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","SK-N-BE(2)-M17","Homo sapiens (Human)",18,"DepMap","ACH-002217","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","SK-N-BE(2)-M17","Homo sapiens (Human)",18,"Sanger","SIDM01229","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","SK-N-BE(2)-M17","Homo sapiens (Human)",18,"CCLE","BE2M17_AUTONOMIC_GANGLIA","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","SK-N-BE(2)-M17","Homo sapiens (Human)",18,"COSMIC","753616","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","SK-N-BE(2)-M17","Homo sapiens (Human)",18,"Cellosaurus","CVCL_0167","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE(2)-M17","Homo sapiens (Human)",18,"DepMap","ACH-002217","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE(2)-M17","Homo sapiens (Human)",18,"Sanger","SIDM01229","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE(2)-M17","Homo sapiens (Human)",18,"CCLE","BE2M17_AUTONOMIC_GANGLIA","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE(2)-M17","Homo sapiens (Human)",18,"COSMIC","753616","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE(2)-M17","Homo sapiens (Human)",18,"Cellosaurus","CVCL_0167","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE(2)M17","Homo sapiens (Human)",18,"DepMap","ACH-002217","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE(2)M17","Homo sapiens (Human)",18,"Sanger","SIDM01229","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE(2)M17","Homo sapiens (Human)",18,"CCLE","BE2M17_AUTONOMIC_GANGLIA","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE(2)M17","Homo sapiens (Human)",18,"COSMIC","753616","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE(2)M17","Homo sapiens (Human)",18,"Cellosaurus","CVCL_0167","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE(2)M-17","Homo sapiens (Human)",18,"DepMap","ACH-002217","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE(2)M-17","Homo sapiens (Human)",18,"Sanger","SIDM01229","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE(2)M-17","Homo sapiens (Human)",18,"CCLE","BE2M17_AUTONOMIC_GANGLIA","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE(2)M-17","Homo sapiens (Human)",18,"COSMIC","753616","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE(2)M-17","Homo sapiens (Human)",18,"Cellosaurus","CVCL_0167","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE2-M17","Homo sapiens (Human)",18,"DepMap","ACH-002217","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE2-M17","Homo sapiens (Human)",18,"Sanger","SIDM01229","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE2-M17","Homo sapiens (Human)",18,"CCLE","BE2M17_AUTONOMIC_GANGLIA","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE2-M17","Homo sapiens (Human)",18,"COSMIC","753616","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE2-M17","Homo sapiens (Human)",18,"Cellosaurus","CVCL_0167","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE2M17","Homo sapiens (Human)",18,"DepMap","ACH-002217","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE2M17","Homo sapiens (Human)",18,"Sanger","SIDM01229","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE2M17","Homo sapiens (Human)",18,"CCLE","BE2M17_AUTONOMIC_GANGLIA","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE2M17","Homo sapiens (Human)",18,"COSMIC","753616","cell line"
"PT-k4Daz3","BE2-M17","Neuroblastoma","BE2M17","Homo sapiens (Human)",18,"Cellosaurus","CVCL_0167","cell line"
"PT-BPHtVG","BEN","Non-Small Cell Lung Carcinoma","BEN","Homo sapiens (Human)",19,"DepMap","ACH-000603","cell line"
"PT-BPHtVG","BEN","Non-Small Cell Lung Carcinoma","BEN","Homo sapiens (Human)",19,"Sanger","SIDM00990","cell line"
"PT-BPHtVG","BEN","Non-Small Cell Lung Carcinoma","BEN","Homo sapiens (Human)",19,"CCLE","BEN_LUNG","cell line"
"PT-BPHtVG","BEN","Non-Small Cell Lung Carcinoma","BEN","Homo sapiens (Human)",19,"COSMIC","753534","cell line"
"PT-BPHtVG","BEN","Non-Small Cell Lung Carcinoma","BEN","Homo sapiens (Human)",19,"Cellosaurus","CVCL_1082","cell line"
"PT-zhUnhJ","DND-41","T-Lymphoblastic Leukemia","DND-41","Homo sapiens (Human)",20,"DepMap","ACH-000981","cell line"
"PT-zhUnhJ","DND-41","T-Lymphoblastic Leukemia","DND-41","Homo sapiens (Human)",20,"Sanger","SIDM00946","cell line"
"PT-zhUnhJ","DND-41","T-Lymphoblastic Leukemia","DND-41","Homo sapiens (Human)",20,"CCLE","DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-zhUnhJ","DND-41","T-Lymphoblastic Leukemia","DND-41","Homo sapiens (Human)",20,"COSMIC","1297446","cell line"
"PT-zhUnhJ","DND-41","T-Lymphoblastic Leukemia","DND-41","Homo sapiens (Human)",20,"Cellosaurus","CVCL_2022","cell line"
"PT-zhUnhJ","DND-41","T-Lymphoblastic Leukemia","DND 41","Homo sapiens (Human)",20,"DepMap","ACH-000981","cell line"
"PT-zhUnhJ","DND-41","T-Lymphoblastic Leukemia","DND 41","Homo sapiens (Human)",20,"Sanger","SIDM00946","cell line"
"PT-zhUnhJ","DND-41","T-Lymphoblastic Leukemia","DND 41","Homo sapiens (Human)",20,"CCLE","DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-zhUnhJ","DND-41","T-Lymphoblastic Leukemia","DND 41","Homo sapiens (Human)",20,"COSMIC","1297446","cell line"
"PT-zhUnhJ","DND-41","T-Lymphoblastic Leukemia","DND 41","Homo sapiens (Human)",20,"Cellosaurus","CVCL_2022","cell line"
"PT-zhUnhJ","DND-41","T-Lymphoblastic Leukemia","DND41","Homo sapiens (Human)",20,"DepMap","ACH-000981","cell line"
"PT-zhUnhJ","DND-41","T-Lymphoblastic Leukemia","DND41","Homo sapiens (Human)",20,"Sanger","SIDM00946","cell line"
"PT-zhUnhJ","DND-41","T-Lymphoblastic Leukemia","DND41","Homo sapiens (Human)",20,"CCLE","DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-zhUnhJ","DND-41","T-Lymphoblastic Leukemia","DND41","Homo sapiens (Human)",20,"COSMIC","1297446","cell line"
"PT-zhUnhJ","DND-41","T-Lymphoblastic Leukemia","DND41","Homo sapiens (Human)",20,"Cellosaurus","CVCL_2022","cell line"
"PT-zhUnhJ","DND-41","T-Lymphoblastic Leukemia","Dnd41","Homo sapiens (Human)",20,"DepMap","ACH-000981","cell line"
"PT-zhUnhJ","DND-41","T-Lymphoblastic Leukemia","Dnd41","Homo sapiens (Human)",20,"Sanger","SIDM00946","cell line"
"PT-zhUnhJ","DND-41","T-Lymphoblastic Leukemia","Dnd41","Homo sapiens (Human)",20,"CCLE","DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-zhUnhJ","DND-41","T-Lymphoblastic Leukemia","Dnd41","Homo sapiens (Human)",20,"COSMIC","1297446","cell line"
"PT-zhUnhJ","DND-41","T-Lymphoblastic Leukemia","Dnd41","Homo sapiens (Human)",20,"Cellosaurus","CVCL_2022","cell line"
NA,NA,"Non-Small Cell Lung Carcinoma","NCI-H820","Homo sapiens (Human)",21,"DepMap","ACH-001140","cell line"
NA,NA,"Non-Small Cell Lung Carcinoma","NCI-H820","Homo sapiens (Human)",21,"Sanger","SIDM00019","cell line"
NA,NA,"Non-Small Cell Lung Carcinoma","NCI-H820","Homo sapiens (Human)",21,"CCLE","NCIH820_LUNG","cell line"
NA,NA,"Non-Small Cell Lung Carcinoma","NCI-H820","Homo sapiens (Human)",21,"COSMIC","1333019","cell line"
NA,NA,"Non-Small Cell Lung Carcinoma","NCI-H820","Homo sapiens (Human)",21,"Cellosaurus","CVCL_1592","cell line"
NA,NA,"Non-Small Cell Lung Carcinoma","H820","Homo sapiens (Human)",21,"DepMap","ACH-001140","cell line"
NA,NA,"Non-Small Cell Lung Carcinoma","H820","Homo sapiens (Human)",21,"Sanger","SIDM00019","cell line"
NA,NA,"Non-Small Cell Lung Carcinoma","H820","Homo sapiens (Human)",21,"CCLE","NCIH820_LUNG","cell line"
NA,NA,"Non-Small Cell Lung Carcinoma","H820","Homo sapiens (Human)",21,"COSMIC","1333019","cell line"
NA,NA,"Non-Small Cell Lung Carcinoma","H820","Homo sapiens (Human)",21,"Cellosaurus","CVCL_1592","cell line"
NA,NA,"Non-Small Cell Lung Carcinoma","H-820","Homo sapiens (Human)",21,"DepMap","ACH-001140","cell line"
NA,NA,"Non-Small Cell Lung Carcinoma","H-820","Homo sapiens (Human)",21,"Sanger","SIDM00019","cell line"
NA,NA,"Non-Small Cell Lung Carcinoma","H-820","Homo sapiens (Human)",21,"CCLE","NCIH820_LUNG","cell line"
NA,NA,"Non-Small Cell Lung Carcinoma","H-820","Homo sapiens (Human)",21,"COSMIC","1333019","cell line"
NA,NA,"Non-Small Cell Lung Carcinoma","H-820","Homo sapiens (Human)",21,"Cellosaurus","CVCL_1592","cell line"
NA,NA,"Non-Small Cell Lung Carcinoma","NCIH820","Homo sapiens (Human)",21,"DepMap","ACH-001140","cell line"
NA,NA,"Non-Small Cell Lung Carcinoma","NCIH820","Homo sapiens (Human)",21,"Sanger","SIDM00019","cell line"
NA,NA,"Non-Small Cell Lung Carcinoma","NCIH820","Homo sapiens (Human)",21,"CCLE","NCIH820_LUNG","cell line"
NA,NA,"Non-Small Cell Lung Carcinoma","NCIH820","Homo sapiens (Human)",21,"COSMIC","1333019","cell line"
NA,NA,"Non-Small Cell Lung Carcinoma","NCIH820","Homo sapiens (Human)",21,"Cellosaurus","CVCL_1592","cell line"
"PT-smSaav","KMS-21BM","Unknown","KMS-21-BM","Homo sapiens (Human)",22,"DepMap","ACH-000598","cell line"
"PT-smSaav","KMS-21BM","Unknown","KMS-21-BM","Homo sapiens (Human)",22,"Sanger","SIDM01658","cell line"
"PT-smSaav","KMS-21BM","Unknown","KMS-21-BM","Homo sapiens (Human)",22,"CCLE","KMS21BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-smSaav","KMS-21BM","Unknown","KMS-21-BM","Homo sapiens (Human)",22,"Cellosaurus","CVCL_2991","cell line"
"PT-smSaav","KMS-21BM","Unknown","KMS-21BM","Homo sapiens (Human)",22,"DepMap","ACH-000598","cell line"
"PT-smSaav","KMS-21BM","Unknown","KMS-21BM","Homo sapiens (Human)",22,"Sanger","SIDM01658","cell line"
"PT-smSaav","KMS-21BM","Unknown","KMS-21BM","Homo sapiens (Human)",22,"CCLE","KMS21BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-smSaav","KMS-21BM","Unknown","KMS-21BM","Homo sapiens (Human)",22,"Cellosaurus","CVCL_2991","cell line"
"PT-smSaav","KMS-21BM","Unknown","KMS21BM","Homo sapiens (Human)",22,"DepMap","ACH-000598","cell line"
"PT-smSaav","KMS-21BM","Unknown","KMS21BM","Homo sapiens (Human)",22,"Sanger","SIDM01658","cell line"
"PT-smSaav","KMS-21BM","Unknown","KMS21BM","Homo sapiens (Human)",22,"CCLE","KMS21BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-smSaav","KMS-21BM","Unknown","KMS21BM","Homo sapiens (Human)",22,"Cellosaurus","CVCL_2991","cell line"
"PT-smSaav","KMS-21BM","Unknown","Kawasaki Medical School-21-Bone Marrow","Homo sapiens (Human)",22,"DepMap","ACH-000598","cell line"
"PT-smSaav","KMS-21BM","Unknown","Kawasaki Medical School-21-Bone Marrow","Homo sapiens (Human)",22,"Sanger","SIDM01658","cell line"
"PT-smSaav","KMS-21BM","Unknown","Kawasaki Medical School-21-Bone Marrow","Homo sapiens (Human)",22,"CCLE","KMS21BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-smSaav","KMS-21BM","Unknown","Kawasaki Medical School-21-Bone Marrow","Homo sapiens (Human)",22,"Cellosaurus","CVCL_2991","cell line"
"PT-iFoJMI","SNU-175","Colorectal Carcinoma","SNU-175","Homo sapiens (Human)",23,"DepMap","ACH-000989","cell line"
"PT-iFoJMI","SNU-175","Colorectal Carcinoma","SNU-175","Homo sapiens (Human)",23,"Sanger","SIDM00216","cell line"
"PT-iFoJMI","SNU-175","Colorectal Carcinoma","SNU-175","Homo sapiens (Human)",23,"CCLE","SNU175_LARGE_INTESTINE","cell line"
"PT-iFoJMI","SNU-175","Colorectal Carcinoma","SNU-175","Homo sapiens (Human)",23,"COSMIC","1659928","cell line"
"PT-iFoJMI","SNU-175","Colorectal Carcinoma","SNU-175","Homo sapiens (Human)",23,"Cellosaurus","CVCL_5031","cell line"
"PT-iFoJMI","SNU-175","Colorectal Carcinoma","SNU175","Homo sapiens (Human)",23,"DepMap","ACH-000989","cell line"
"PT-iFoJMI","SNU-175","Colorectal Carcinoma","SNU175","Homo sapiens (Human)",23,"Sanger","SIDM00216","cell line"
"PT-iFoJMI","SNU-175","Colorectal Carcinoma","SNU175","Homo sapiens (Human)",23,"CCLE","SNU175_LARGE_INTESTINE","cell line"
"PT-iFoJMI","SNU-175","Colorectal Carcinoma","SNU175","Homo sapiens (Human)",23,"COSMIC","1659928","cell line"
"PT-iFoJMI","SNU-175","Colorectal Carcinoma","SNU175","Homo sapiens (Human)",23,"Cellosaurus","CVCL_5031","cell line"
"PT-iFoJMI","SNU-175","Colorectal Carcinoma","NCI-SNU-175","Homo sapiens (Human)",23,"DepMap","ACH-000989","cell line"
"PT-iFoJMI","SNU-175","Colorectal Carcinoma","NCI-SNU-175","Homo sapiens (Human)",23,"Sanger","SIDM00216","cell line"
"PT-iFoJMI","SNU-175","Colorectal Carcinoma","NCI-SNU-175","Homo sapiens (Human)",23,"CCLE","SNU175_LARGE_INTESTINE","cell line"
"PT-iFoJMI","SNU-175","Colorectal Carcinoma","NCI-SNU-175","Homo sapiens (Human)",23,"COSMIC","1659928","cell line"
"PT-iFoJMI","SNU-175","Colorectal Carcinoma","NCI-SNU-175","Homo sapiens (Human)",23,"Cellosaurus","CVCL_5031","cell line"
"PT-yTztZ0","KYO-1","Chronic Myelogenous Leukemia","KYO-1","Homo sapiens (Human)",24,"DepMap","ACH-000604","cell line"
"PT-yTztZ0","KYO-1","Chronic Myelogenous Leukemia","KYO-1","Homo sapiens (Human)",24,"Sanger","SIDM01471","cell line"
"PT-yTztZ0","KYO-1","Chronic Myelogenous Leukemia","KYO-1","Homo sapiens (Human)",24,"CCLE","KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-yTztZ0","KYO-1","Chronic Myelogenous Leukemia","KYO-1","Homo sapiens (Human)",24,"Cellosaurus","CVCL_2095","cell line"
"PT-yTztZ0","KYO-1","Chronic Myelogenous Leukemia","KYO1","Homo sapiens (Human)",24,"DepMap","ACH-000604","cell line"
"PT-yTztZ0","KYO-1","Chronic Myelogenous Leukemia","KYO1","Homo sapiens (Human)",24,"Sanger","SIDM01471","cell line"
"PT-yTztZ0","KYO-1","Chronic Myelogenous Leukemia","KYO1","Homo sapiens (Human)",24,"CCLE","KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-yTztZ0","KYO-1","Chronic Myelogenous Leukemia","KYO1","Homo sapiens (Human)",24,"Cellosaurus","CVCL_2095","cell line"
"PT-yTztZ0","KYO-1","Chronic Myelogenous Leukemia","Kyoto 1","Homo sapiens (Human)",24,"DepMap","ACH-000604","cell line"
"PT-yTztZ0","KYO-1","Chronic Myelogenous Leukemia","Kyoto 1","Homo sapiens (Human)",24,"Sanger","SIDM01471","cell line"
"PT-yTztZ0","KYO-1","Chronic Myelogenous Leukemia","Kyoto 1","Homo sapiens (Human)",24,"CCLE","KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-yTztZ0","KYO-1","Chronic Myelogenous Leukemia","Kyoto 1","Homo sapiens (Human)",24,"Cellosaurus","CVCL_2095","cell line"
"PT-rSVcxp","L3.3","Pancreatic Carcinoma","L3.3","Homo sapiens (Human)",25,"DepMap","ACH-000685","cell line"
"PT-rSVcxp","L3.3","Pancreatic Carcinoma","L3.3","Homo sapiens (Human)",25,"Sanger","SIDM01752","cell line"
"PT-rSVcxp","L3.3","Pancreatic Carcinoma","L3.3","Homo sapiens (Human)",25,"CCLE","L33_PANCREAS","cell line"
"PT-rSVcxp","L3.3","Pancreatic Carcinoma","L3.3","Homo sapiens (Human)",25,"Cellosaurus","CVCL_8147","cell line"
"PT-rSVcxp","L3.3","Pancreatic Carcinoma","L33","Homo sapiens (Human)",25,"DepMap","ACH-000685","cell line"
"PT-rSVcxp","L3.3","Pancreatic Carcinoma","L33","Homo sapiens (Human)",25,"Sanger","SIDM01752","cell line"
"PT-rSVcxp","L3.3","Pancreatic Carcinoma","L33","Homo sapiens (Human)",25,"CCLE","L33_PANCREAS","cell line"
"PT-rSVcxp","L3.3","Pancreatic Carcinoma","L33","Homo sapiens (Human)",25,"Cellosaurus","CVCL_8147","cell line"
"PT-rxxQHV","SUP-HD1","Hodgkin's Lymphoma","SUP-HD1","Homo sapiens (Human)",26,"DepMap","ACH-001203","cell line"
"PT-rxxQHV","SUP-HD1","Hodgkin's Lymphoma","SUP-HD1","Homo sapiens (Human)",26,"Sanger","SIDM00422","cell line"
"PT-rxxQHV","SUP-HD1","Hodgkin's Lymphoma","SUP-HD1","Homo sapiens (Human)",26,"CCLE","SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-rxxQHV","SUP-HD1","Hodgkin's Lymphoma","SUP-HD1","Homo sapiens (Human)",26,"COSMIC","1331039","cell line"
"PT-rxxQHV","SUP-HD1","Hodgkin's Lymphoma","SUP-HD1","Homo sapiens (Human)",26,"Cellosaurus","CVCL_2208","cell line"
"PT-rxxQHV","SUP-HD1","Hodgkin's Lymphoma","Sup-HD1","Homo sapiens (Human)",26,"DepMap","ACH-001203","cell line"
"PT-rxxQHV","SUP-HD1","Hodgkin's Lymphoma","Sup-HD1","Homo sapiens (Human)",26,"Sanger","SIDM00422","cell line"
"PT-rxxQHV","SUP-HD1","Hodgkin's Lymphoma","Sup-HD1","Homo sapiens (Human)",26,"CCLE","SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-rxxQHV","SUP-HD1","Hodgkin's Lymphoma","Sup-HD1","Homo sapiens (Human)",26,"COSMIC","1331039","cell line"
"PT-rxxQHV","SUP-HD1","Hodgkin's Lymphoma","Sup-HD1","Homo sapiens (Human)",26,"Cellosaurus","CVCL_2208","cell line"
"PT-rxxQHV","SUP-HD1","Hodgkin's Lymphoma","SUP-HD-1","Homo sapiens (Human)",26,"DepMap","ACH-001203","cell line"
"PT-rxxQHV","SUP-HD1","Hodgkin's Lymphoma","SUP-HD-1","Homo sapiens (Human)",26,"Sanger","SIDM00422","cell line"
"PT-rxxQHV","SUP-HD1","Hodgkin's Lymphoma","SUP-HD-1","Homo sapiens (Human)",26,"CCLE","SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
