"common_name","cancer_type","other_names","species","improve_sample_id","id_source","other_id","model_type"
"OVCA433","Serous Ovarian Cancer","OVCAR-433","Homo sapiens (Human)",1589,"COSMIC","1480367","cell line"
"OVCA433","Serous Ovarian Cancer","OVCAR-433","Homo sapiens (Human)",1589,"WTSI","1332","cell line"
"OVCA433","Serous Ovarian Cancer","OVCAR-433","Homo sapiens (Human)",1589,"Cellosaurus","CVCL_0475","cell line"
"OVCA433","Serous Ovarian Cancer","OVCAR 433","Homo sapiens (Human)",1589,"DepMap","ACH-002182","cell line"
"OVCA433","Serous Ovarian Cancer","OVCAR 433","Homo sapiens (Human)",1589,"Sanger","SIDM00966","cell line"
"OVCA433","Serous Ovarian Cancer","OVCAR 433","Homo sapiens (Human)",1589,"CCLE","OVCA433_OVARY","cell line"
"OVCA433","Serous Ovarian Cancer","OVCAR 433","Homo sapiens (Human)",1589,"COSMIC","1480367","cell line"
"OVCA433","Serous Ovarian Cancer","OVCAR 433","Homo sapiens (Human)",1589,"WTSI","1332","cell line"
"OVCA433","Serous Ovarian Cancer","OVCAR 433","Homo sapiens (Human)",1589,"Cellosaurus","CVCL_0475","cell line"
"OVCA433","Serous Ovarian Cancer","OVCAR433","Homo sapiens (Human)",1589,"DepMap","ACH-002182","cell line"
"OVCA433","Serous Ovarian Cancer","OVCAR433","Homo sapiens (Human)",1589,"Sanger","SIDM00966","cell line"
"OVCA433","Serous Ovarian Cancer","OVCAR433","Homo sapiens (Human)",1589,"CCLE","OVCA433_OVARY","cell line"
"OVCA433","Serous Ovarian Cancer","OVCAR433","Homo sapiens (Human)",1589,"COSMIC","1480367","cell line"
"OVCA433","Serous Ovarian Cancer","OVCAR433","Homo sapiens (Human)",1589,"WTSI","1332","cell line"
"OVCA433","Serous Ovarian Cancer","OVCAR433","Homo sapiens (Human)",1589,"Cellosaurus","CVCL_0475","cell line"
"OVCA433","Serous Ovarian Cancer","SKOV-433","Homo sapiens (Human)",1589,"DepMap","ACH-002182","cell line"
"OVCA433","Serous Ovarian Cancer","SKOV-433","Homo sapiens (Human)",1589,"Sanger","SIDM00966","cell line"
"OVCA433","Serous Ovarian Cancer","SKOV-433","Homo sapiens (Human)",1589,"CCLE","OVCA433_OVARY","cell line"
"OVCA433","Serous Ovarian Cancer","SKOV-433","Homo sapiens (Human)",1589,"COSMIC","1480367","cell line"
"OVCA433","Serous Ovarian Cancer","SKOV-433","Homo sapiens (Human)",1589,"WTSI","1332","cell line"
"OVCA433","Serous Ovarian Cancer","SKOV-433","Homo sapiens (Human)",1589,"Cellosaurus","CVCL_0475","cell line"
"OVCA433","Serous Ovarian Cancer","SK-OV-433","Homo sapiens (Human)",1589,"DepMap","ACH-002182","cell line"
"OVCA433","Serous Ovarian Cancer","SK-OV-433","Homo sapiens (Human)",1589,"Sanger","SIDM00966","cell line"
"OVCA433","Serous Ovarian Cancer","SK-OV-433","Homo sapiens (Human)",1589,"CCLE","OVCA433_OVARY","cell line"
"OVCA433","Serous Ovarian Cancer","SK-OV-433","Homo sapiens (Human)",1589,"COSMIC","1480367","cell line"
"OVCA433","Serous Ovarian Cancer","SK-OV-433","Homo sapiens (Human)",1589,"WTSI","1332","cell line"
"OVCA433","Serous Ovarian Cancer","SK-OV-433","Homo sapiens (Human)",1589,"Cellosaurus","CVCL_0475","cell line"
"OVCA433","Serous Ovarian Cancer","OV433","Homo sapiens (Human)",1589,"DepMap","ACH-002182","cell line"
"OVCA433","Serous Ovarian Cancer","OV433","Homo sapiens (Human)",1589,"Sanger","SIDM00966","cell line"
"OVCA433","Serous Ovarian Cancer","OV433","Homo sapiens (Human)",1589,"CCLE","OVCA433_OVARY","cell line"
"OVCA433","Serous Ovarian Cancer","OV433","Homo sapiens (Human)",1589,"COSMIC","1480367","cell line"
"OVCA433","Serous Ovarian Cancer","OV433","Homo sapiens (Human)",1589,"WTSI","1332","cell line"
"OVCA433","Serous Ovarian Cancer","OV433","Homo sapiens (Human)",1589,"Cellosaurus","CVCL_0475","cell line"
"OVMIU","High-Grade Serous Ovarian Cancer","OVMIU","Homo sapiens (Human)",1590,"DepMap","ACH-002183","cell line"
"OVMIU","High-Grade Serous Ovarian Cancer","OVMIU","Homo sapiens (Human)",1590,"Sanger","SIDM00465","cell line"
"OVMIU","High-Grade Serous Ovarian Cancer","OVMIU","Homo sapiens (Human)",1590,"CCLE","OVMIU_OVARY","cell line"
"OVMIU","High-Grade Serous Ovarian Cancer","OVMIU","Homo sapiens (Human)",1590,"COSMIC","1240200","cell line"
"OVMIU","High-Grade Serous Ovarian Cancer","OVMIU","Homo sapiens (Human)",1590,"WTSI","373","cell line"
"OVMIU","High-Grade Serous Ovarian Cancer","OVMIU","Homo sapiens (Human)",1590,"Cellosaurus","CVCL_3112","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC-3 [Human lung carcinoma]","Homo sapiens (Human)",1591,"DepMap","ACH-002184","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC-3 [Human lung carcinoma]","Homo sapiens (Human)",1591,"Sanger","SIDM00361","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC-3 [Human lung carcinoma]","Homo sapiens (Human)",1591,"CCLE","PC3JPC3_LUNG","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC-3 [Human lung carcinoma]","Homo sapiens (Human)",1591,"COSMIC","1240202","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC-3 [Human lung carcinoma]","Homo sapiens (Human)",1591,"WTSI","1809","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC-3 [Human lung carcinoma]","Homo sapiens (Human)",1591,"Cellosaurus","CVCL_S982","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC-3","Homo sapiens (Human)",1591,"DepMap","ACH-002184","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC-3","Homo sapiens (Human)",1591,"Sanger","SIDM00361","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC-3","Homo sapiens (Human)",1591,"CCLE","PC3JPC3_LUNG","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC-3","Homo sapiens (Human)",1591,"COSMIC","1240202","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC-3","Homo sapiens (Human)",1591,"WTSI","1809","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC-3","Homo sapiens (Human)",1591,"Cellosaurus","CVCL_S982","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC3","Homo sapiens (Human)",1591,"DepMap","ACH-002184","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC3","Homo sapiens (Human)",1591,"Sanger","SIDM00361","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC3","Homo sapiens (Human)",1591,"CCLE","PC3JPC3_LUNG","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC3","Homo sapiens (Human)",1591,"COSMIC","1240202","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC3","Homo sapiens (Human)",1591,"WTSI","1809","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC3","Homo sapiens (Human)",1591,"Cellosaurus","CVCL_S982","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","JPC-3","Homo sapiens (Human)",1591,"DepMap","ACH-002184","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","JPC-3","Homo sapiens (Human)",1591,"Sanger","SIDM00361","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","JPC-3","Homo sapiens (Human)",1591,"CCLE","PC3JPC3_LUNG","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","JPC-3","Homo sapiens (Human)",1591,"COSMIC","1240202","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","JPC-3","Homo sapiens (Human)",1591,"WTSI","1809","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","JPC-3","Homo sapiens (Human)",1591,"Cellosaurus","CVCL_S982","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC3JPC3","Homo sapiens (Human)",1591,"DepMap","ACH-002184","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC3JPC3","Homo sapiens (Human)",1591,"Sanger","SIDM00361","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC3JPC3","Homo sapiens (Human)",1591,"CCLE","PC3JPC3_LUNG","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC3JPC3","Homo sapiens (Human)",1591,"COSMIC","1240202","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC3JPC3","Homo sapiens (Human)",1591,"WTSI","1809","cell line"
"PC-3_[JPC-3]","Lung Adenocarcinoma","PC3JPC3","Homo sapiens (Human)",1591,"Cellosaurus","CVCL_S982","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc-05.04","Homo sapiens (Human)",1592,"DepMap","ACH-002185","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc-05.04","Homo sapiens (Human)",1592,"Sanger","SIDM00054","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc-05.04","Homo sapiens (Human)",1592,"CCLE","PL18_PANCREAS","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc-05.04","Homo sapiens (Human)",1592,"COSMIC","1240208","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc-05.04","Homo sapiens (Human)",1592,"WTSI","1759","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc-05.04","Homo sapiens (Human)",1592,"Cellosaurus","CVCL_X507","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc05.04","Homo sapiens (Human)",1592,"DepMap","ACH-002185","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc05.04","Homo sapiens (Human)",1592,"Sanger","SIDM00054","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc05.04","Homo sapiens (Human)",1592,"CCLE","PL18_PANCREAS","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc05.04","Homo sapiens (Human)",1592,"COSMIC","1240208","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc05.04","Homo sapiens (Human)",1592,"WTSI","1759","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc05.04","Homo sapiens (Human)",1592,"Cellosaurus","CVCL_X507","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc5.04","Homo sapiens (Human)",1592,"DepMap","ACH-002185","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc5.04","Homo sapiens (Human)",1592,"Sanger","SIDM00054","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc5.04","Homo sapiens (Human)",1592,"CCLE","PL18_PANCREAS","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc5.04","Homo sapiens (Human)",1592,"COSMIC","1240208","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc5.04","Homo sapiens (Human)",1592,"WTSI","1759","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc5.04","Homo sapiens (Human)",1592,"Cellosaurus","CVCL_X507","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc0504","Homo sapiens (Human)",1592,"DepMap","ACH-002185","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc0504","Homo sapiens (Human)",1592,"Sanger","SIDM00054","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc0504","Homo sapiens (Human)",1592,"CCLE","PL18_PANCREAS","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc0504","Homo sapiens (Human)",1592,"COSMIC","1240208","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc0504","Homo sapiens (Human)",1592,"WTSI","1759","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc0504","Homo sapiens (Human)",1592,"Cellosaurus","CVCL_X507","cell line"
"PL18","Pancreatic Adenocarcinoma","PL-18","Homo sapiens (Human)",1592,"DepMap","ACH-002185","cell line"
"PL18","Pancreatic Adenocarcinoma","PL-18","Homo sapiens (Human)",1592,"Sanger","SIDM00054","cell line"
"PL18","Pancreatic Adenocarcinoma","PL-18","Homo sapiens (Human)",1592,"CCLE","PL18_PANCREAS","cell line"
"PL18","Pancreatic Adenocarcinoma","PL-18","Homo sapiens (Human)",1592,"COSMIC","1240208","cell line"
"PL18","Pancreatic Adenocarcinoma","PL-18","Homo sapiens (Human)",1592,"WTSI","1759","cell line"
"PL18","Pancreatic Adenocarcinoma","PL-18","Homo sapiens (Human)",1592,"Cellosaurus","CVCL_X507","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc 05.04","Homo sapiens (Human)",1592,"DepMap","ACH-002185","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc 05.04","Homo sapiens (Human)",1592,"Sanger","SIDM00054","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc 05.04","Homo sapiens (Human)",1592,"CCLE","PL18_PANCREAS","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc 05.04","Homo sapiens (Human)",1592,"COSMIC","1240208","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc 05.04","Homo sapiens (Human)",1592,"WTSI","1759","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc 05.04","Homo sapiens (Human)",1592,"Cellosaurus","CVCL_X507","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc_05_04","Homo sapiens (Human)",1592,"DepMap","ACH-002185","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc_05_04","Homo sapiens (Human)",1592,"Sanger","SIDM00054","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc_05_04","Homo sapiens (Human)",1592,"CCLE","PL18_PANCREAS","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc_05_04","Homo sapiens (Human)",1592,"COSMIC","1240208","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc_05_04","Homo sapiens (Human)",1592,"WTSI","1759","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc_05_04","Homo sapiens (Human)",1592,"Cellosaurus","CVCL_X507","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc 5.04","Homo sapiens (Human)",1592,"DepMap","ACH-002185","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc 5.04","Homo sapiens (Human)",1592,"Sanger","SIDM00054","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc 5.04","Homo sapiens (Human)",1592,"CCLE","PL18_PANCREAS","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc 5.04","Homo sapiens (Human)",1592,"COSMIC","1240208","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc 5.04","Homo sapiens (Human)",1592,"WTSI","1759","cell line"
"PL18","Pancreatic Adenocarcinoma","Panc 5.04","Homo sapiens (Human)",1592,"Cellosaurus","CVCL_X507","cell line"
"PL18","Pancreatic Adenocarcinoma","PANC0504","Homo sapiens (Human)",1592,"DepMap","ACH-002185","cell line"
"PL18","Pancreatic Adenocarcinoma","PANC0504","Homo sapiens (Human)",1592,"Sanger","SIDM00054","cell line"
"PL18","Pancreatic Adenocarcinoma","PANC0504","Homo sapiens (Human)",1592,"CCLE","PL18_PANCREAS","cell line"
"PL18","Pancreatic Adenocarcinoma","PANC0504","Homo sapiens (Human)",1592,"COSMIC","1240208","cell line"
"PL18","Pancreatic Adenocarcinoma","PANC0504","Homo sapiens (Human)",1592,"WTSI","1759","cell line"
"PL18","Pancreatic Adenocarcinoma","PANC0504","Homo sapiens (Human)",1592,"Cellosaurus","CVCL_X507","cell line"
"PL18","Pancreatic Adenocarcinoma","Pa18C","Homo sapiens (Human)",1592,"DepMap","ACH-002185","cell line"
"PL18","Pancreatic Adenocarcinoma","Pa18C","Homo sapiens (Human)",1592,"Sanger","SIDM00054","cell line"
"PL18","Pancreatic Adenocarcinoma","Pa18C","Homo sapiens (Human)",1592,"CCLE","PL18_PANCREAS","cell line"
"PL18","Pancreatic Adenocarcinoma","Pa18C","Homo sapiens (Human)",1592,"COSMIC","1240208","cell line"
"PL18","Pancreatic Adenocarcinoma","Pa18C","Homo sapiens (Human)",1592,"WTSI","1759","cell line"
"PL18","Pancreatic Adenocarcinoma","Pa18C","Homo sapiens (Human)",1592,"Cellosaurus","CVCL_X507","cell line"
"PL18","Pancreatic Adenocarcinoma","PL18","Homo sapiens (Human)",1592,"DepMap","ACH-002185","cell line"
"PL18","Pancreatic Adenocarcinoma","PL18","Homo sapiens (Human)",1592,"Sanger","SIDM00054","cell line"
"PL18","Pancreatic Adenocarcinoma","PL18","Homo sapiens (Human)",1592,"CCLE","PL18_PANCREAS","cell line"
"PL18","Pancreatic Adenocarcinoma","PL18","Homo sapiens (Human)",1592,"COSMIC","1240208","cell line"
"PL18","Pancreatic Adenocarcinoma","PL18","Homo sapiens (Human)",1592,"WTSI","1759","cell line"
"PL18","Pancreatic Adenocarcinoma","PL18","Homo sapiens (Human)",1592,"Cellosaurus","CVCL_X507","cell line"
"PL4","Pancreatic Adenocarcinoma","PL4","Homo sapiens (Human)",1593,"DepMap","ACH-002186","cell line"
"PL4","Pancreatic Adenocarcinoma","PL4","Homo sapiens (Human)",1593,"Sanger","SIDM00042","cell line"
"PL4","Pancreatic Adenocarcinoma","PL4","Homo sapiens (Human)",1593,"CCLE","PL4_PANCREAS","cell line"
"PL4","Pancreatic Adenocarcinoma","PL4","Homo sapiens (Human)",1593,"COSMIC","1298533","cell line"
"PL4","Pancreatic Adenocarcinoma","PL4","Homo sapiens (Human)",1593,"WTSI","470","cell line"
"PL4","Pancreatic Adenocarcinoma","PL4","Homo sapiens (Human)",1593,"Cellosaurus","CVCL_S976","cell line"
"PL4","Pancreatic Adenocarcinoma","PL-4","Homo sapiens (Human)",1593,"DepMap","ACH-002186","cell line"
"PL4","Pancreatic Adenocarcinoma","PL-4","Homo sapiens (Human)",1593,"Sanger","SIDM00042","cell line"
"PL4","Pancreatic Adenocarcinoma","PL-4","Homo sapiens (Human)",1593,"CCLE","PL4_PANCREAS","cell line"
"PL4","Pancreatic Adenocarcinoma","PL-4","Homo sapiens (Human)",1593,"COSMIC","1298533","cell line"
"PL4","Pancreatic Adenocarcinoma","PL-4","Homo sapiens (Human)",1593,"WTSI","470","cell line"
"PL4","Pancreatic Adenocarcinoma","PL-4","Homo sapiens (Human)",1593,"Cellosaurus","CVCL_S976","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","KTCTL-21","Homo sapiens (Human)",1594,"DepMap","ACH-002187","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","KTCTL-21","Homo sapiens (Human)",1594,"Sanger","SIDM00821","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","KTCTL-21","Homo sapiens (Human)",1594,"CCLE","RCCAB_KIDNEY","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","KTCTL-21","Homo sapiens (Human)",1594,"COSMIC","1524418","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","KTCTL-21","Homo sapiens (Human)",1594,"WTSI","695","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","KTCTL-21","Homo sapiens (Human)",1594,"Cellosaurus","CVCL_5868","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","KTCTL21","Homo sapiens (Human)",1594,"DepMap","ACH-002187","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","KTCTL21","Homo sapiens (Human)",1594,"Sanger","SIDM00821","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","KTCTL21","Homo sapiens (Human)",1594,"CCLE","RCCAB_KIDNEY","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","KTCTL21","Homo sapiens (Human)",1594,"COSMIC","1524418","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","KTCTL21","Homo sapiens (Human)",1594,"WTSI","695","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","KTCTL21","Homo sapiens (Human)",1594,"Cellosaurus","CVCL_5868","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","RCC-AB","Homo sapiens (Human)",1594,"DepMap","ACH-002187","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","RCC-AB","Homo sapiens (Human)",1594,"Sanger","SIDM00821","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","RCC-AB","Homo sapiens (Human)",1594,"CCLE","RCCAB_KIDNEY","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","RCC-AB","Homo sapiens (Human)",1594,"COSMIC","1524418","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","RCC-AB","Homo sapiens (Human)",1594,"WTSI","695","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","RCC-AB","Homo sapiens (Human)",1594,"Cellosaurus","CVCL_5868","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","RCCAB","Homo sapiens (Human)",1594,"DepMap","ACH-002187","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","RCCAB","Homo sapiens (Human)",1594,"Sanger","SIDM00821","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","RCCAB","Homo sapiens (Human)",1594,"CCLE","RCCAB_KIDNEY","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","RCCAB","Homo sapiens (Human)",1594,"COSMIC","1524418","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","RCCAB","Homo sapiens (Human)",1594,"WTSI","695","cell line"
"RCC-AB","Renal Clear Cell Carcinoma","RCCAB","Homo sapiens (Human)",1594,"Cellosaurus","CVCL_5868","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","KTCTL-13","Homo sapiens (Human)",1595,"DepMap","ACH-002188","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","KTCTL-13","Homo sapiens (Human)",1595,"Sanger","SIDM00820","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","KTCTL-13","Homo sapiens (Human)",1595,"CCLE","RCCER_KIDNEY","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","KTCTL-13","Homo sapiens (Human)",1595,"COSMIC","1524417","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","KTCTL-13","Homo sapiens (Human)",1595,"WTSI","694","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","KTCTL-13","Homo sapiens (Human)",1595,"Cellosaurus","CVCL_5870","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","KTCTL13","Homo sapiens (Human)",1595,"DepMap","ACH-002188","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","KTCTL13","Homo sapiens (Human)",1595,"Sanger","SIDM00820","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","KTCTL13","Homo sapiens (Human)",1595,"CCLE","RCCER_KIDNEY","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","KTCTL13","Homo sapiens (Human)",1595,"COSMIC","1524417","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","KTCTL13","Homo sapiens (Human)",1595,"WTSI","694","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","KTCTL13","Homo sapiens (Human)",1595,"Cellosaurus","CVCL_5870","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","KTCTL 13","Homo sapiens (Human)",1595,"DepMap","ACH-002188","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","KTCTL 13","Homo sapiens (Human)",1595,"Sanger","SIDM00820","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","KTCTL 13","Homo sapiens (Human)",1595,"CCLE","RCCER_KIDNEY","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","KTCTL 13","Homo sapiens (Human)",1595,"COSMIC","1524417","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","KTCTL 13","Homo sapiens (Human)",1595,"WTSI","694","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","KTCTL 13","Homo sapiens (Human)",1595,"Cellosaurus","CVCL_5870","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","RCC-ER","Homo sapiens (Human)",1595,"DepMap","ACH-002188","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","RCC-ER","Homo sapiens (Human)",1595,"Sanger","SIDM00820","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","RCC-ER","Homo sapiens (Human)",1595,"CCLE","RCCER_KIDNEY","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","RCC-ER","Homo sapiens (Human)",1595,"COSMIC","1524417","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","RCC-ER","Homo sapiens (Human)",1595,"WTSI","694","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","RCC-ER","Homo sapiens (Human)",1595,"Cellosaurus","CVCL_5870","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","RCCER","Homo sapiens (Human)",1595,"DepMap","ACH-002188","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","RCCER","Homo sapiens (Human)",1595,"Sanger","SIDM00820","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","RCCER","Homo sapiens (Human)",1595,"CCLE","RCCER_KIDNEY","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","RCCER","Homo sapiens (Human)",1595,"COSMIC","1524417","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","RCCER","Homo sapiens (Human)",1595,"WTSI","694","cell line"
"RCC-ER","Renal Clear Cell Carcinoma","RCCER","Homo sapiens (Human)",1595,"Cellosaurus","CVCL_5870","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","KTCTL-26A","Homo sapiens (Human)",1596,"DepMap","ACH-002189","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","KTCTL-26A","Homo sapiens (Human)",1596,"Sanger","SIDM00819","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","KTCTL-26A","Homo sapiens (Human)",1596,"CCLE","RCCFG2_KIDNEY","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","KTCTL-26A","Homo sapiens (Human)",1596,"COSMIC","1524414","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","KTCTL-26A","Homo sapiens (Human)",1596,"WTSI","1904","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","KTCTL-26A","Homo sapiens (Human)",1596,"Cellosaurus","CVCL_5873","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","KTCTL-26a","Homo sapiens (Human)",1596,"DepMap","ACH-002189","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","KTCTL-26a","Homo sapiens (Human)",1596,"Sanger","SIDM00819","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","KTCTL-26a","Homo sapiens (Human)",1596,"CCLE","RCCFG2_KIDNEY","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","KTCTL-26a","Homo sapiens (Human)",1596,"COSMIC","1524414","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","KTCTL-26a","Homo sapiens (Human)",1596,"WTSI","1904","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","KTCTL-26a","Homo sapiens (Human)",1596,"Cellosaurus","CVCL_5873","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","KTCTL26A","Homo sapiens (Human)",1596,"DepMap","ACH-002189","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","KTCTL26A","Homo sapiens (Human)",1596,"Sanger","SIDM00819","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","KTCTL26A","Homo sapiens (Human)",1596,"CCLE","RCCFG2_KIDNEY","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","KTCTL26A","Homo sapiens (Human)",1596,"COSMIC","1524414","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","KTCTL26A","Homo sapiens (Human)",1596,"WTSI","1904","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","KTCTL26A","Homo sapiens (Human)",1596,"Cellosaurus","CVCL_5873","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","RCC-FG2","Homo sapiens (Human)",1596,"DepMap","ACH-002189","cell line"
